20_cell_neg_3	neg
20_cell_neg_4	neg
20_cell_neg_5	neg
20_cell_neg_6	neg
20_cell_neg_7	neg
20_cell_neg_8	neg
20_cell_neg_9	neg
20_cell_neg_10	neg
20_cell_neg_11	neg
20_cell_neg_12	neg
20_cell_neg_13	neg
20_cell_neg_14	neg
20_cell_neg_15	neg
20_cell_neg_16	neg
20_cell_neg_17	neg
20_cell_neg_18	neg
20_cell_neg_19	neg
20_cell_neg_20	neg
20_cell_neg_21	neg
20_cell_neg_22	neg
20_cell_neg_23	neg
20_cell_neg_24	neg
20_cell_neg_25	neg
20_cell_neg_26	neg
20_cell_neg_27	neg
20_cell_neg_28	neg
20_cell_neg_29	neg
20_cell_neg_30	neg
20_cell_neg_31	neg
20_cell_neg_32	neg
20_cell_neg_33	neg
20_cell_neg_34	neg
20_cell_neg_35	neg
5_cell_pos_1	neg
5_cell_pos_2	neg
5_cell_pos_3	neg
5_cell_pos_11	neg
5_cell_pos_24	neg
5_cell_pos_33	neg
5_cell_pos_46	neg
5_cell_pos_53	neg
5_cell_pos_81	neg
5_cell_pos_104	neg
5_cell_pos_105	neg
5_cell_pos_106	neg
5_cell_pos_108	neg
5_cell_pos_109	neg
5_cell_pos_110	neg
5_cell_pos_111	neg
5_cell_pos_112	neg
5_cell_pos_113	neg
5_cell_pos_114	neg
5_cell_pos_115	neg
5_cell_pos_117	neg
5_cell_pos_118	neg
5_cell_pos_119	neg
5_cell_pos_120	neg
5_cell_pos_121	neg
5_cell_pos_125	neg
5_cell_pos_126	neg
5_cell_pos_127	neg
5_cell_pos_129	neg
11_kitchen_pos_8	neg
11_kitchen_pos_17	neg
11_kitchen_pos_33	neg
11_kitchen_pos_34	neg
11_kitchen_pos_35	neg
11_kitchen_pos_36	neg
11_kitchen_pos_37	neg
11_kitchen_pos_41	neg
11_kitchen_pos_49	neg
11_kitchen_pos_50	neg
11_kitchen_pos_51	neg
11_kitchen_pos_59	neg
11_kitchen_pos_65	neg
7_kitchen_neg_3	neg
7_kitchen_neg_4	neg
7_kitchen_neg_6	neg
7_kitchen_neg_7	neg
7_kitchen_neg_10	neg
7_kitchen_neg_11	neg
7_kitchen_neg_12	neg
7_kitchen_neg_13	neg
7_kitchen_neg_17	neg
7_kitchen_neg_18	neg
7_kitchen_neg_19	neg
7_kitchen_neg_20	neg
7_kitchen_neg_21	neg
7_kitchen_neg_22	neg
7_kitchen_neg_23	neg
7_kitchen_neg_24	neg
7_kitchen_neg_25	neg
7_kitchen_neg_26	neg
7_kitchen_neg_27	neg
7_kitchen_neg_28	neg
7_kitchen_neg_29	neg
7_kitchen_neg_30	neg
7_kitchen_neg_31	neg
7_kitchen_neg_32	neg
7_kitchen_neg_33	neg
7_kitchen_neg_34	neg
7_kitchen_neg_35	neg
7_kitchen_neg_36	neg
7_kitchen_neg_40	neg
7_kitchen_neg_41	neg
7_kitchen_neg_42	neg
7_kitchen_neg_43	neg
7_kitchen_neg_44	neg
7_kitchen_neg_45	neg
7_kitchen_neg_46	neg
7_kitchen_neg_47	neg
7_kitchen_neg_48	neg
12_gourmet_pos_19	neg
12_gourmet_pos_20	neg
12_gourmet_pos_21	neg
12_gourmet_pos_22	neg
12_gourmet_pos_23	neg
12_gourmet_pos_25	neg
12_gourmet_pos_26	neg
12_gourmet_pos_27	neg
12_gourmet_pos_35	neg
12_gourmet_pos_43	neg
3_gourmet_neg_1	neg
3_gourmet_neg_2	neg
3_gourmet_neg_3	neg
3_gourmet_neg_4	neg
3_gourmet_neg_5	neg
3_gourmet_neg_6	neg
3_gourmet_neg_7	neg
3_gourmet_neg_8	neg
3_gourmet_neg_9	neg
3_gourmet_neg_10	neg
3_gourmet_neg_11	neg
3_gourmet_neg_12	neg
3_gourmet_neg_13	neg
3_gourmet_neg_14	neg
3_gourmet_neg_18	neg
3_gourmet_neg_19	neg
3_gourmet_neg_20	neg
3_gourmet_neg_21	neg
3_gourmet_neg_22	neg
3_gourmet_neg_23	neg
3_gourmet_neg_24	neg
3_gourmet_neg_25	neg
3_gourmet_neg_30	neg
3_gourmet_neg_31	neg
3_gourmet_neg_32	neg
3_gourmet_neg_33	neg
3_gourmet_neg_34	neg
3_gourmet_neg_35	neg
3_gourmet_neg_36	neg
3_gourmet_neg_37	neg
3_gourmet_neg_38	neg
3_gourmet_neg_39	neg
3_gourmet_neg_40	neg
3_gourmet_neg_41	neg
3_gourmet_neg_42	neg
3_gourmet_neg_43	neg
3_gourmet_neg_44	neg
3_gourmet_neg_45	neg
3_gourmet_neg_46	neg
3_gourmet_neg_47	neg
3_gourmet_neg_48	neg
3_gourmet_neg_49	neg
3_gourmet_neg_50	neg
3_gourmet_neg_51	neg
3_gourmet_neg_52	neg
3_gourmet_neg_53	neg
3_gourmet_neg_54	neg
3_gourmet_neg_55	neg
3_gourmet_neg_56	neg
3_gourmet_neg_57	neg
18_cell_neg_11	neg
18_cell_neg_12	neg
18_cell_neg_13	neg
18_cell_neg_14	neg
18_cell_neg_15	neg
18_cell_neg_16	neg
18_cell_neg_17	neg
18_cell_neg_18	neg
18_cell_neg_19	neg
18_cell_neg_20	neg
18_cell_neg_21	neg
18_cell_neg_22	neg
18_cell_neg_23	neg
18_cell_neg_24	neg
18_cell_neg_25	neg
18_cell_neg_26	neg
18_cell_neg_27	neg
18_cell_neg_28	neg
18_cell_neg_29	neg
18_cell_neg_30	neg
18_cell_neg_31	neg
18_cell_neg_32	neg
18_cell_neg_33	neg
18_cell_neg_34	neg
18_cell_neg_35	neg
18_cell_neg_36	neg
18_cell_neg_37	neg
18_cell_neg_38	neg
18_cell_neg_39	neg
4_cell_pos_3	neg
4_cell_pos_4	neg
4_cell_pos_5	neg
4_cell_pos_9	neg
4_cell_pos_10	neg
4_cell_pos_11	neg
4_cell_pos_12	neg
4_cell_pos_18	neg
4_cell_pos_19	neg
4_cell_pos_20	neg
4_cell_pos_21	neg
4_cell_pos_22	neg
4_cell_pos_23	neg
4_cell_pos_24	neg
4_cell_pos_32	neg
4_cell_pos_33	neg
4_cell_pos_34	neg
4_cell_pos_35	neg
4_cell_pos_36	neg
4_cell_pos_37	neg
4_cell_pos_38	neg
4_cell_pos_39	neg
4_cell_pos_40	neg
4_cell_pos_41	neg
4_cell_pos_42	neg
4_cell_pos_43	neg
4_cell_pos_44	neg
4_cell_pos_45	neg
4_cell_pos_46	neg
4_cell_pos_47	neg
4_cell_pos_48	neg
4_cell_pos_49	neg
4_cell_pos_50	neg
4_cell_pos_51	neg
4_cell_pos_52	neg
4_cell_pos_53	neg
4_cell_pos_54	neg
4_cell_pos_55	neg
4_cell_pos_56	neg
4_cell_pos_57	neg
4_cell_pos_58	neg
4_cell_pos_59	neg
4_cell_pos_61	neg
4_cell_pos_62	neg
4_cell_pos_63	neg
4_cell_pos_64	neg
4_cell_pos_65	neg
4_cell_pos_66	neg
4_cell_pos_67	neg
4_cell_pos_68	neg
4_cell_pos_72	neg
4_cell_pos_73	neg
4_cell_pos_74	neg
4_cell_pos_75	neg
4_cell_pos_76	neg
4_cell_pos_79	neg
4_cell_pos_80	neg
4_cell_pos_81	neg
4_cell_pos_82	neg
4_cell_pos_83	neg
4_cell_pos_84	neg
4_cell_pos_85	neg
4_cell_pos_86	neg
4_cell_pos_87	neg
4_cell_pos_88	neg
4_cell_pos_89	neg
4_cell_pos_90	neg
4_cell_pos_92	neg
4_cell_pos_93	neg
4_cell_pos_94	neg
4_cell_pos_95	neg
4_cell_pos_96	neg
4_cell_pos_97	neg
4_cell_pos_98	neg
4_cell_pos_99	neg
4_cell_pos_100	neg
4_cell_pos_101	neg
4_cell_pos_102	neg
4_cell_pos_106	neg
4_cell_pos_107	neg
4_cell_pos_108	neg
4_cell_pos_109	neg
4_cell_pos_110	neg
4_cell_pos_111	neg
4_cell_pos_112	neg
4_cell_pos_113	neg
4_cell_pos_115	neg
18_kitchen_pos_1	neg
18_kitchen_pos_2	neg
18_kitchen_pos_4	neg
18_kitchen_pos_7	neg
18_kitchen_pos_8	neg
18_kitchen_pos_9	neg
18_kitchen_pos_11	neg
18_kitchen_pos_12	neg
18_kitchen_pos_13	neg
18_kitchen_pos_14	neg
18_kitchen_pos_15	neg
18_kitchen_pos_16	neg
18_kitchen_pos_17	neg
18_kitchen_pos_18	neg
18_kitchen_pos_19	neg
18_kitchen_pos_20	neg
18_kitchen_pos_21	neg
18_kitchen_pos_22	neg
18_kitchen_pos_24	neg
18_kitchen_pos_25	neg
18_kitchen_pos_41	neg
18_kitchen_pos_42	neg
18_kitchen_pos_43	neg
18_kitchen_pos_51	neg
18_kitchen_pos_52	neg
12_kitchen_neg_3	neg
12_kitchen_neg_11	neg
12_kitchen_neg_12	neg
12_kitchen_neg_13	neg
12_kitchen_neg_14	neg
12_kitchen_neg_15	neg
12_kitchen_neg_16	neg
12_kitchen_neg_17	neg
12_kitchen_neg_18	neg
12_kitchen_neg_19	neg
12_kitchen_neg_20	neg
12_kitchen_neg_21	neg
12_kitchen_neg_22	neg
12_kitchen_neg_23	neg
12_kitchen_neg_24	neg
12_kitchen_neg_25	neg
12_kitchen_neg_26	neg
12_kitchen_neg_27	neg
12_kitchen_neg_28	neg
12_kitchen_neg_29	neg
12_kitchen_neg_30	neg
12_kitchen_neg_31	neg
12_kitchen_neg_32	neg
12_kitchen_neg_33	neg
12_kitchen_neg_34	neg
12_kitchen_neg_35	neg
12_kitchen_neg_36	neg
12_kitchen_neg_37	neg
12_kitchen_neg_40	neg
12_kitchen_neg_41	neg
7_gourmet_pos_21	neg
7_gourmet_pos_22	neg
7_gourmet_pos_23	neg
7_gourmet_pos_24	neg
7_gourmet_pos_25	neg
7_gourmet_pos_27	neg
7_gourmet_pos_28	neg
7_gourmet_pos_29	neg
7_gourmet_pos_37	neg
7_gourmet_pos_45	neg
19_gourmet_neg_5	neg
19_gourmet_neg_6	neg
19_gourmet_neg_7	neg
19_gourmet_neg_8	neg
19_gourmet_neg_9	neg
19_gourmet_neg_10	neg
19_gourmet_neg_13	neg
19_gourmet_neg_16	neg
19_gourmet_neg_17	neg
19_gourmet_neg_18	neg
20_cell_neg_1	pos
20_cell_neg_2	pos
5_cell_pos_4	pos
5_cell_pos_5	pos
5_cell_pos_6	pos
5_cell_pos_7	pos
5_cell_pos_8	pos
5_cell_pos_9	pos
5_cell_pos_10	pos
5_cell_pos_12	pos
5_cell_pos_13	pos
5_cell_pos_14	pos
5_cell_pos_15	pos
5_cell_pos_16	pos
5_cell_pos_17	pos
5_cell_pos_18	pos
5_cell_pos_19	pos
5_cell_pos_20	pos
5_cell_pos_21	pos
5_cell_pos_22	pos
5_cell_pos_23	pos
5_cell_pos_25	pos
5_cell_pos_26	pos
5_cell_pos_27	pos
5_cell_pos_28	pos
5_cell_pos_29	pos
5_cell_pos_30	pos
5_cell_pos_31	pos
5_cell_pos_32	pos
5_cell_pos_34	pos
5_cell_pos_35	pos
