20_cell_neg_1	2.463909473315873e-05
20_cell_neg_2	0.5084431174453807
20_cell_neg_3	0.7129199538944236
20_cell_neg_4	0.9990726946247219
20_cell_neg_5	0.741577130600252
20_cell_neg_6	0.5084431174453807
20_cell_neg_7	0.5084431174453807
20_cell_neg_8	0.9999704795834481
20_cell_neg_9	0.6426062177379402
20_cell_neg_10	0.5084431174453807
20_cell_neg_11	0.9999157353935846
20_cell_neg_12	0.8992659317824555
20_cell_neg_13	0.9190267018484038
20_cell_neg_14	0.08280586197448048
20_cell_neg_15	0.9997882346435829
20_cell_neg_16	0.9998213581986263
20_cell_neg_17	0.9190267018484038
20_cell_neg_18	0.16781121198203264
20_cell_neg_19	0.5084431174453807
20_cell_neg_20	0.7545522654097512
20_cell_neg_21	0.3932136400390539
20_cell_neg_22	0.6172249969766246
20_cell_neg_23	0.0935954562943987
20_cell_neg_24	0.5084431174453807
20_cell_neg_25	0.8306904468041784
20_cell_neg_26	0.058498713283907655
20_cell_neg_27	0.7545522654097512
20_cell_neg_28	0.9998561173721193
20_cell_neg_29	0.999991826723329
20_cell_neg_30	0.5084431174453807
20_cell_neg_31	0.9998184398961186
20_cell_neg_32	0.5084431174453807
20_cell_neg_33	0.9983896629347492
20_cell_neg_34	0.18868276826185182
20_cell_neg_35	0.5084431174453807
5_cell_pos_1	0.08280586197448048
5_cell_pos_2	0.5084431174453807
5_cell_pos_3	0.6426062177379402
5_cell_pos_4	0.5084431174453807
5_cell_pos_5	0.5084431174453807
5_cell_pos_6	0.05816312773688337
5_cell_pos_7	0.5084431174453807
5_cell_pos_8	0.5084431174453807
5_cell_pos_9	8.960809571223471e-05
5_cell_pos_10	0.6426062177379402
5_cell_pos_11	0.4238987329092794
5_cell_pos_12	0.9983896629347492
5_cell_pos_13	0.933546244050008
5_cell_pos_14	0.9976502533578855
5_cell_pos_15	0.4238987329092794
5_cell_pos_16	0.5084431174453807
5_cell_pos_17	0.005302904465831926
5_cell_pos_18	0.5915361122675766
5_cell_pos_19	0.5084431174453807
5_cell_pos_20	0.9983896629347492
5_cell_pos_21	7.571810710638172e-05
5_cell_pos_22	0.0666623622363347
5_cell_pos_23	0.5084431174453807
5_cell_pos_24	0.5084431174453807
5_cell_pos_25	0.5084431174453807
5_cell_pos_26	0.00011726699929925921
5_cell_pos_27	0.5084431174453807
5_cell_pos_28	0.5084431174453807
5_cell_pos_29	0.014916792322279826
5_cell_pos_30	0.02201053522567653
5_cell_pos_31	3.944842967285034e-06
5_cell_pos_32	0.5084431174453807
5_cell_pos_33	0.9993522191249574
5_cell_pos_34	0.5084431174453807
5_cell_pos_35	0.5084431174453807
5_cell_pos_36	0.9983896629347492
5_cell_pos_37	0.8306904468041784
5_cell_pos_38	0.3028833658766307
5_cell_pos_39	0.6426062177379402
5_cell_pos_40	0.4448396508786935
5_cell_pos_41	0.5084431174453807
5_cell_pos_42	0.9991221102769824
5_cell_pos_43	0.952622623758649
5_cell_pos_44	0.9980050794238767
5_cell_pos_45	0.003036126195512856
5_cell_pos_46	0.9940231172391057
5_cell_pos_47	0.0012751827862992338
5_cell_pos_48	0.0045677827352587075
5_cell_pos_49	0.012342962607212682
5_cell_pos_50	0.9980050794238767
5_cell_pos_51	0.5084431174453807
5_cell_pos_52	0.5084431174453807
5_cell_pos_53	0.9980050794238767
5_cell_pos_54	0.5084431174453807
5_cell_pos_55	7.721059752552328e-05
5_cell_pos_56	0.5084431174453807
5_cell_pos_57	0.6426062177379402
5_cell_pos_58	0.5084431174453807
5_cell_pos_59	0.0004594480370369025
5_cell_pos_60	0.6426062177379402
5_cell_pos_61	0.0020316909658473215
5_cell_pos_62	0.09714268816129146
5_cell_pos_63	0.9585185562173948
5_cell_pos_64	0.5084431174453807
5_cell_pos_65	0.5084431174453807
5_cell_pos_66	0.5084431174453807
5_cell_pos_67	0.5084431174453807
5_cell_pos_68	0.5084431174453807
5_cell_pos_69	0.5084431174453807
5_cell_pos_70	0.11429459776510842
5_cell_pos_71	0.5084431174453807
5_cell_pos_72	0.5084431174453807
5_cell_pos_73	0.5084431174453807
5_cell_pos_74	0.06424695158167504
5_cell_pos_75	0.18363289984681896
5_cell_pos_76	0.0029794391161718226
5_cell_pos_77	0.9107277093974031
5_cell_pos_78	0.9983896629347492
5_cell_pos_79	0.4448396508786935
5_cell_pos_80	0.07802074788144486
5_cell_pos_81	0.9190267018484038
5_cell_pos_82	0.04420392904622805
5_cell_pos_83	0.9996336438610023
5_cell_pos_84	0.9983896629347492
5_cell_pos_85	0.5084431174453807
5_cell_pos_86	0.07802074788144486
5_cell_pos_87	0.5084431174453807
5_cell_pos_88	0.5084431174453807
5_cell_pos_89	0.7826317370510002
5_cell_pos_90	0.5084431174453807
5_cell_pos_91	3.944842967285034e-06
5_cell_pos_92	6.304566822379343e-06
5_cell_pos_93	0.5084431174453807
5_cell_pos_94	0.744874101392796
5_cell_pos_95	0.0029794391161718226
5_cell_pos_96	0.5162230228427356
5_cell_pos_97	0.5084431174453807
5_cell_pos_98	0.5084431174453807
5_cell_pos_99	0.5084431174453807
5_cell_pos_100	0.5084431174453807
5_cell_pos_101	0.9512387564138229
5_cell_pos_102	0.5084431174453807
5_cell_pos_103	0.4448396508786935
5_cell_pos_104	0.9983896629347492
5_cell_pos_105	0.5084431174453807
5_cell_pos_106	0.5084431174453807
5_cell_pos_107	0.5084431174453807
5_cell_pos_108	0.5084431174453807
5_cell_pos_109	0.8467338796752122
5_cell_pos_110	0.7867494267228704
5_cell_pos_111	0.00014441068450088412
5_cell_pos_112	0.0202365029962831
5_cell_pos_113	0.5084431174453807
5_cell_pos_114	0.6426062177379402
5_cell_pos_115	0.9918833405739722
5_cell_pos_116	0.5084431174453807
5_cell_pos_117	0.5084431174453807
5_cell_pos_118	0.6426062177379402
5_cell_pos_119	0.5084431174453807
5_cell_pos_120	0.7287194806732642
5_cell_pos_121	0.022588461803627502
5_cell_pos_122	0.02337437546488519
5_cell_pos_123	0.1546794270386358
5_cell_pos_124	0.9287803070934326
5_cell_pos_125	0.6205841254835529
5_cell_pos_126	0.9983896629347492
5_cell_pos_127	0.5084431174453807
5_cell_pos_128	0.5084431174453807
5_cell_pos_129	0.9606035973622465
5_cell_pos_130	0.995882532871971
5_cell_pos_131	3.944842967285034e-06
5_cell_pos_132	0.5084431174453807
5_cell_pos_133	0.5084431174453807
5_cell_pos_134	0.004776332950474527
5_cell_pos_135	0.005302904465831926
5_cell_pos_136	0.6172249969766246
5_cell_pos_137	0.3932136400390539
5_cell_pos_138	0.6426062177379402
5_cell_pos_139	0.5084431174453807
5_cell_pos_140	0.5084431174453807
11_kitchen_pos_1	0.9976793433446141
11_kitchen_pos_2	0.2765202400481014
11_kitchen_pos_3	0.5654326523559077
11_kitchen_pos_4	0.5084431174453807
11_kitchen_pos_5	0.8016962317118603
11_kitchen_pos_6	0.9999364365978303
11_kitchen_pos_7	0.5084431174453807
11_kitchen_pos_8	0.0033819752704280504
11_kitchen_pos_9	0.2559075717430588
11_kitchen_pos_10	0.060794702613890195
11_kitchen_pos_11	0.5084431174453807
11_kitchen_pos_12	0.5084431174453807
11_kitchen_pos_13	0.5084431174453807
11_kitchen_pos_14	0.9995864504495756
11_kitchen_pos_15	0.5162230228427356
11_kitchen_pos_16	0.005259252080892174
11_kitchen_pos_17	0.9999364365978303
11_kitchen_pos_18	0.03406884979851821
11_kitchen_pos_19	0.6426062177379402
11_kitchen_pos_20	0.5084431174453807
11_kitchen_pos_21	0.5084431174453807
11_kitchen_pos_22	0.00022019824603991545
11_kitchen_pos_23	0.5084431174453807
11_kitchen_pos_24	0.5084431174453807
11_kitchen_pos_25	0.6426062177379402
11_kitchen_pos_26	0.2559075717430588
11_kitchen_pos_27	0.5084431174453807
11_kitchen_pos_28	0.5084431174453807
