20_cell_neg_1	0.001	0.6
20_cell_neg_4	0.4	0.001
20_cell_neg_8	0.55	0.001
20_cell_neg_11	0.5	0.001
20_cell_neg_13	0.2	0.001
20_cell_neg_14	0.001	0.2
20_cell_neg_15	0.35	0.001
20_cell_neg_16	0.4	0.001
20_cell_neg_17	0.2	0.001
20_cell_neg_18	0.001	0.2
20_cell_neg_23	0.2505	0.4
20_cell_neg_26	0.001	0.2
20_cell_neg_28	0.45	0.001
20_cell_neg_29	0.6	0.001
20_cell_neg_31	0.6	0.001
20_cell_neg_33	0.5	0.001
20_cell_neg_34	0.001	0.2
5_cell_pos_1	0.001	0.2
5_cell_pos_6	0.001	0.30000000000000004
5_cell_pos_9	0.001	0.6
5_cell_pos_12	0.5	0.001
5_cell_pos_13	0.2	0.001
5_cell_pos_14	0.2	0.001
5_cell_pos_17	0.001	0.4
5_cell_pos_18	0.2505	0.2
5_cell_pos_20	0.5	0.001
5_cell_pos_21	0.001	0.6
5_cell_pos_22	0.2505	0.4
5_cell_pos_26	0.001	0.5
5_cell_pos_29	0.001	0.2
5_cell_pos_30	0.20066666666666666	0.3336666666666666
5_cell_pos_31	0.001	0.8
5_cell_pos_33	0.5	0.001
5_cell_pos_36	0.5	0.001
5_cell_pos_42	0.4	0.001
5_cell_pos_43	0.3005	0.1005
5_cell_pos_44	0.5	0.001
5_cell_pos_45	0.001	0.30000000000000004
5_cell_pos_46	0.3336666666666666	0.2
5_cell_pos_47	0.001	0.4
5_cell_pos_48	0.001	0.4
5_cell_pos_49	0.001	0.30000000000000004
5_cell_pos_50	0.5	0.001
5_cell_pos_53	0.5	0.001
5_cell_pos_55	0.001	0.5
5_cell_pos_59	0.001	0.4
5_cell_pos_61	0.001	0.4
5_cell_pos_62	0.001	0.2
5_cell_pos_63	0.2	0.001
5_cell_pos_70	0.001	0.2
5_cell_pos_74	0.001	0.2
5_cell_pos_76	0.001	0.4
5_cell_pos_77	0.2	0.001
5_cell_pos_78	0.5	0.001
5_cell_pos_80	0.001	0.2
5_cell_pos_81	0.2	0.001
5_cell_pos_82	0.001	0.2
5_cell_pos_83	0.35	0.001
5_cell_pos_84	0.5	0.001
5_cell_pos_86	0.001	0.2
5_cell_pos_91	0.001	0.8
5_cell_pos_92	0.001	0.8
5_cell_pos_94	0.2505	0.2
5_cell_pos_95	0.001	0.4
5_cell_pos_104	0.5	0.001
5_cell_pos_111	0.001	0.6
5_cell_pos_112	0.001	0.4
5_cell_pos_115	0.2	0.001
5_cell_pos_121	0.3005	0.5005
5_cell_pos_122	0.001	0.30000000000000004
5_cell_pos_124	0.2505	0.2
5_cell_pos_126	0.5	0.001
5_cell_pos_129	0.4005	0.2005
5_cell_pos_130	0.3005	0.3005
5_cell_pos_131	0.001	0.8
5_cell_pos_134	0.001	0.4
5_cell_pos_135	0.001	0.4
11_kitchen_pos_1	0.5	0.001
11_kitchen_pos_5	0.2	0.001
11_kitchen_pos_6	0.5	0.001
11_kitchen_pos_8	0.001	0.4
11_kitchen_pos_10	0.2505	0.8
11_kitchen_pos_14	0.4	0.001
11_kitchen_pos_16	0.001	0.4
11_kitchen_pos_17	0.5	0.001
11_kitchen_pos_22	0.001	0.6
11_kitchen_pos_29	0.001	0.6
11_kitchen_pos_35	0.4	0.001
11_kitchen_pos_37	0.001	0.2
11_kitchen_pos_38	0.1005	0.1005
11_kitchen_pos_41	0.3005	0.1005
11_kitchen_pos_43	0.2	0.001
11_kitchen_pos_45	0.001	0.6
11_kitchen_pos_47	0.001	0.2
11_kitchen_pos_48	0.5	0.001
11_kitchen_pos_49	0.5	0.001
11_kitchen_pos_50	0.4	0.001
11_kitchen_pos_52	0.001	0.4
11_kitchen_pos_53	0.2505	0.2
11_kitchen_pos_54	0.001	0.4666666666666666
11_kitchen_pos_55	0.5	0.001
11_kitchen_pos_56	0.35	0.001
11_kitchen_pos_57	0.001	0.2
11_kitchen_pos_59	0.001	0.2
11_kitchen_pos_61	0.001	0.6
11_kitchen_pos_64	0.001	0.2
11_kitchen_pos_65	0.2505	0.2
11_kitchen_pos_67	0.6	0.001
7_kitchen_neg_4	0.16733333333333333	0.5
7_kitchen_neg_8	0.001	0.4
7_kitchen_neg_14	0.001	0.6
7_kitchen_neg_18	0.45	0.001
7_kitchen_neg_21	0.2	0.001
7_kitchen_neg_22	0.2505	0.4
7_kitchen_neg_23	0.2505	0.6
7_kitchen_neg_26	0.10075	0.25025
7_kitchen_neg_28	0.35	0.001
7_kitchen_neg_29	0.5	0.001
7_kitchen_neg_31	0.5	0.001
7_kitchen_neg_32	0.001	0.2
7_kitchen_neg_40	0.8	0.001
7_kitchen_neg_42	0.8	0.001
7_kitchen_neg_47	0.5	0.001
12_gourmet_pos_2	0.06733333333333334	0.13366666666666668
12_gourmet_pos_4	0.2505	0.4
12_gourmet_pos_6	0.45	0.001
12_gourmet_pos_7	0.001	0.30000000000000004
12_gourmet_pos_10	0.001	0.2
12_gourmet_pos_11	0.001	0.2
12_gourmet_pos_13	0.001	0.6
12_gourmet_pos_14	0.001	0.6
12_gourmet_pos_15	0.001	0.2
12_gourmet_pos_18	0.001	0.2
12_gourmet_pos_19	0.2	0.001
12_gourmet_pos_21	0.001	0.6
12_gourmet_pos_22	0.001	0.4
12_gourmet_pos_25	0.26666666666666666	0.001
12_gourmet_pos_26	0.45	0.001
12_gourmet_pos_27	0.001	0.30000000000000004
12_gourmet_pos_30	0.001	0.35
