12_cell_pos_1	0.6	0.4
12_cell_pos_2	0.001	1.0
12_cell_pos_3	0.001	0.001
12_cell_pos_4	0.001	1.0
12_cell_pos_5	0.001	1.0
12_cell_pos_6	0.001	0.001
12_cell_pos_7	0.001	1.0
12_cell_pos_8	0.001	0.001
12_cell_pos_9	1.0	0.001
12_cell_pos_10	1.0	0.001
12_cell_pos_11	0.001	0.001
12_cell_pos_12	0.2857142857142857	0.7142857142857143
12_cell_pos_13	1.0	0.001
12_cell_pos_14	1.0	0.001
12_cell_pos_15	0.001	0.001
12_cell_pos_16	1.0	0.001
12_cell_pos_17	0.4	0.6
12_cell_pos_18	0.3333333333333333	0.6666666666666666
12_cell_pos_19	1.0	0.001
12_cell_pos_20	0.001	1.0
12_cell_pos_21	0.001	1.0
12_cell_pos_22	0.001	0.001
12_cell_pos_23	0.001	0.001
12_cell_pos_24	0.001	0.001
12_cell_pos_25	0.001	1.0
12_cell_pos_26	0.001	1.0
12_cell_pos_27	0.001	1.0
12_cell_pos_28	0.001	1.0
12_cell_pos_29	0.001	1.0
12_cell_pos_30	0.001	0.001
12_cell_pos_31	0.001	0.001
12_cell_pos_32	0.001	1.0
12_cell_pos_33	0.001	1.0
12_cell_pos_34	0.001	1.0
12_cell_pos_35	0.001	0.001
12_cell_pos_36	0.25	0.75
12_cell_pos_37	0.001	1.0
12_cell_pos_38	0.6666666666666666	0.3333333333333333
12_cell_pos_39	0.8	0.2
12_cell_pos_40	0.25	0.75
12_cell_pos_41	0.001	0.001
12_cell_pos_42	0.001	0.001
12_cell_pos_43	0.001	0.001
12_cell_pos_44	0.3333333333333333	0.6666666666666666
12_cell_pos_45	1.0	0.001
12_cell_pos_46	1.0	0.001
12_cell_pos_47	1.0	0.001
12_cell_pos_48	0.6666666666666666	0.3333333333333333
12_cell_pos_49	0.001	0.001
12_cell_pos_50	0.001	0.001
12_cell_pos_51	0.001	0.001
12_cell_pos_52	0.001	0.001
12_cell_pos_53	0.25	0.75
12_cell_pos_54	0.75	0.25
12_cell_pos_55	0.001	1.0
12_cell_pos_56	1.0	0.001
12_cell_pos_57	0.001	1.0
12_cell_pos_58	0.001	1.0
12_cell_pos_59	0.001	0.001
12_cell_pos_60	0.001	0.001
12_cell_pos_61	0.001	1.0
12_cell_pos_62	0.2	0.8
12_cell_pos_63	1.0	0.001
12_cell_pos_64	0.001	0.001
12_cell_pos_65	0.001	0.001
12_cell_pos_66	0.001	0.001
12_cell_pos_67	0.001	1.0
12_cell_pos_68	0.001	1.0
12_cell_pos_69	0.6	0.4
12_cell_pos_70	1.0	0.001
12_cell_pos_71	1.0	0.001
12_cell_pos_72	0.001	0.001
12_cell_pos_73	0.001	0.001
12_cell_pos_74	0.001	1.0
12_cell_pos_75	0.001	0.001
12_cell_pos_76	0.6666666666666666	0.3333333333333333
12_cell_pos_77	0.001	0.001
12_cell_pos_78	0.001	0.001
12_cell_pos_79	0.001	0.001
12_cell_pos_80	0.001	1.0
12_cell_pos_81	0.001	0.001
12_cell_pos_82	1.0	0.001
12_cell_pos_83	0.001	0.001
12_cell_pos_84	1.0	0.001
12_cell_pos_85	1.0	0.001
12_cell_pos_86	0.001	1.0
12_cell_pos_87	0.001	0.001
12_cell_pos_88	0.001	1.0
12_cell_pos_89	0.001	0.001
