3_cell_neg_2	neg
3_cell_neg_3	neg
3_cell_neg_4	neg
3_cell_neg_5	neg
3_cell_neg_6	neg
3_cell_neg_7	neg
3_cell_neg_8	neg
3_cell_neg_9	neg
3_cell_neg_10	neg
3_cell_neg_11	neg
3_cell_neg_12	neg
3_cell_neg_13	neg
3_cell_neg_14	neg
3_cell_neg_15	neg
3_cell_neg_16	neg
3_cell_neg_17	neg
3_cell_neg_18	neg
3_cell_neg_19	neg
3_cell_neg_20	neg
3_cell_neg_21	neg
3_cell_neg_22	neg
3_cell_neg_23	neg
3_cell_neg_24	neg
3_cell_neg_25	neg
3_cell_neg_26	neg
3_cell_neg_27	neg
3_cell_neg_28	neg
3_cell_neg_29	neg
3_cell_neg_30	neg
3_cell_neg_32	neg
3_cell_neg_33	neg
3_cell_neg_38	neg
3_cell_neg_39	neg
3_cell_neg_40	neg
3_cell_neg_52	neg
3_cell_neg_54	neg
3_cell_neg_60	neg
3_cell_neg_61	neg
3_cell_neg_62	neg
3_cell_neg_65	neg
3_cell_neg_66	neg
3_cell_neg_67	neg
3_cell_neg_68	neg
3_cell_neg_69	neg
3_cell_neg_70	neg
3_cell_neg_71	neg
3_cell_neg_72	neg
3_cell_neg_73	neg
3_cell_neg_74	neg
3_cell_neg_75	neg
3_cell_neg_76	neg
3_cell_neg_77	neg
3_cell_neg_78	neg
3_cell_neg_79	neg
3_cell_neg_80	neg
3_cell_neg_81	neg
3_cell_neg_82	neg
3_cell_neg_83	neg
3_cell_neg_84	neg
3_cell_neg_85	neg
3_cell_neg_86	neg
3_cell_neg_87	neg
3_cell_neg_88	neg
3_cell_neg_89	neg
3_cell_neg_90	neg
3_cell_neg_91	neg
3_cell_neg_93	neg
3_cell_neg_94	neg
10_cell_pos_3	neg
10_cell_pos_4	neg
10_cell_pos_5	neg
10_cell_pos_6	neg
10_cell_pos_13	neg
10_cell_pos_21	neg
10_cell_pos_22	neg
10_cell_pos_27	neg
10_cell_pos_28	neg
10_cell_pos_31	neg
10_cell_pos_37	neg
10_cell_pos_40	neg
10_cell_pos_41	neg
10_cell_pos_42	neg
10_cell_pos_43	neg
10_cell_pos_44	neg
10_cell_pos_45	neg
10_cell_pos_53	neg
10_cell_pos_54	neg
10_cell_pos_55	neg
10_cell_pos_56	neg
10_cell_pos_59	neg
10_cell_pos_60	neg
10_cell_pos_63	neg
10_cell_pos_64	neg
10_cell_pos_65	neg
10_cell_pos_66	neg
10_cell_pos_67	neg
10_cell_pos_83	neg
10_cell_pos_84	neg
16_kitchen_pos_43	neg
16_kitchen_pos_44	neg
16_kitchen_pos_45	neg
16_kitchen_pos_46	neg
19_kitchen_neg_2	neg
19_kitchen_neg_5	neg
19_kitchen_neg_6	neg
19_kitchen_neg_7	neg
19_kitchen_neg_8	neg
19_kitchen_neg_9	neg
19_kitchen_neg_10	neg
19_kitchen_neg_11	neg
19_kitchen_neg_12	neg
19_kitchen_neg_13	neg
19_kitchen_neg_14	neg
19_kitchen_neg_15	neg
19_kitchen_neg_16	neg
19_kitchen_neg_17	neg
19_kitchen_neg_18	neg
19_kitchen_neg_19	neg
19_kitchen_neg_20	neg
19_kitchen_neg_21	neg
19_kitchen_neg_22	neg
19_kitchen_neg_23	neg
19_kitchen_neg_24	neg
19_kitchen_neg_25	neg
19_kitchen_neg_26	neg
19_kitchen_neg_27	neg
19_kitchen_neg_28	neg
19_kitchen_neg_29	neg
19_kitchen_neg_30	neg
19_kitchen_neg_31	neg
19_kitchen_neg_32	neg
19_kitchen_neg_33	neg
19_kitchen_neg_34	neg
19_kitchen_neg_35	neg
19_kitchen_neg_36	neg
4_gourmet_pos_1	neg
4_gourmet_pos_3	neg
4_gourmet_pos_4	neg
4_gourmet_pos_5	neg
4_gourmet_pos_14	neg
4_gourmet_pos_15	neg
4_gourmet_pos_20	neg
4_gourmet_pos_21	neg
4_gourmet_pos_33	neg
4_gourmet_pos_34	neg
4_gourmet_pos_35	neg
4_gourmet_pos_36	neg
4_gourmet_pos_37	neg
4_gourmet_pos_39	neg
4_gourmet_pos_45	neg
4_gourmet_pos_46	neg
4_gourmet_pos_48	neg
4_gourmet_pos_49	neg
4_gourmet_pos_52	neg
4_gourmet_pos_53	neg
4_gourmet_pos_61	neg
4_gourmet_pos_62	neg
4_gourmet_pos_63	neg
4_gourmet_pos_64	neg
4_gourmet_pos_65	neg
11_gourmet_neg_5	neg
11_gourmet_neg_6	neg
11_gourmet_neg_7	neg
11_gourmet_neg_11	neg
11_gourmet_neg_12	neg
11_gourmet_neg_13	neg
11_gourmet_neg_14	neg
11_gourmet_neg_15	neg
11_gourmet_neg_16	neg
17_cell_neg_1	neg
17_cell_neg_2	neg
17_cell_neg_3	neg
17_cell_neg_4	neg
17_cell_neg_5	neg
17_cell_neg_6	neg
17_cell_neg_7	neg
17_cell_neg_8	neg
17_cell_neg_9	neg
17_cell_neg_10	neg
17_cell_neg_11	neg
17_cell_neg_12	neg
17_cell_neg_13	neg
17_cell_neg_14	neg
17_cell_neg_15	neg
17_cell_neg_16	neg
17_cell_neg_17	neg
17_cell_neg_18	neg
17_cell_neg_19	neg
17_cell_neg_20	neg
17_cell_neg_21	neg
17_cell_neg_22	neg
17_cell_neg_23	neg
17_cell_neg_24	neg
17_cell_neg_25	neg
17_cell_neg_26	neg
17_cell_neg_29	neg
17_cell_neg_30	neg
17_cell_neg_35	neg
17_cell_neg_36	neg
17_cell_neg_37	neg
17_cell_neg_38	neg
17_cell_neg_39	neg
17_cell_neg_41	neg
17_cell_neg_42	neg
17_cell_neg_44	neg
17_cell_neg_45	neg
17_cell_neg_46	neg
17_cell_neg_47	neg
17_cell_neg_48	neg
12_cell_pos_14	neg
12_cell_pos_15	neg
12_cell_pos_16	neg
12_cell_pos_19	neg
12_cell_pos_23	neg
12_cell_pos_27	neg
12_cell_pos_28	neg
12_cell_pos_29	neg
12_cell_pos_30	neg
12_cell_pos_31	neg
12_cell_pos_35	neg
12_cell_pos_43	neg
12_cell_pos_44	neg
12_cell_pos_45	neg
12_cell_pos_46	neg
12_cell_pos_47	neg
12_cell_pos_58	neg
12_cell_pos_59	neg
12_cell_pos_60	neg
12_cell_pos_61	neg
12_cell_pos_62	neg
12_cell_pos_63	neg
12_cell_pos_64	neg
12_cell_pos_65	neg
12_cell_pos_67	neg
12_cell_pos_69	neg
12_cell_pos_70	neg
12_cell_pos_71	neg
12_cell_pos_72	neg
12_cell_pos_74	neg
12_cell_pos_76	neg
12_cell_pos_77	neg
12_cell_pos_79	neg
12_cell_pos_80	neg
12_cell_pos_81	neg
12_cell_pos_82	neg
12_cell_pos_83	neg
12_cell_pos_84	neg
12_cell_pos_85	neg
12_cell_pos_86	neg
17_kitchen_pos_24	neg
17_kitchen_pos_25	neg
17_kitchen_pos_26	neg
17_kitchen_pos_27	neg
17_kitchen_pos_28	neg
17_kitchen_pos_29	neg
17_kitchen_pos_34	neg
17_kitchen_pos_35	neg
17_kitchen_pos_36	neg
17_kitchen_pos_37	neg
17_kitchen_pos_38	neg
17_kitchen_pos_39	neg
17_kitchen_pos_45	neg
17_kitchen_pos_51	neg
17_kitchen_pos_52	neg
17_kitchen_pos_53	neg
17_kitchen_pos_54	neg
2_kitchen_neg_3	neg
2_kitchen_neg_4	neg
2_kitchen_neg_5	neg
2_kitchen_neg_6	neg
2_kitchen_neg_7	neg
2_kitchen_neg_8	neg
2_kitchen_neg_9	neg
2_kitchen_neg_10	neg
2_kitchen_neg_11	neg
2_kitchen_neg_12	neg
2_kitchen_neg_13	neg
2_kitchen_neg_14	neg
2_kitchen_neg_15	neg
2_kitchen_neg_16	neg
2_kitchen_neg_17	neg
2_kitchen_neg_18	neg
2_kitchen_neg_19	neg
2_kitchen_neg_20	neg
2_kitchen_neg_21	neg
2_kitchen_neg_22	neg
2_kitchen_neg_23	neg
2_kitchen_neg_25	neg
2_kitchen_neg_26	neg
2_kitchen_neg_27	neg
2_kitchen_neg_28	neg
2_kitchen_neg_29	neg
2_kitchen_neg_30	neg
2_kitchen_neg_31	neg
2_kitchen_neg_32	neg
2_kitchen_neg_33	neg
2_kitchen_neg_34	neg
2_kitchen_neg_35	neg
2_kitchen_neg_36	neg
2_kitchen_neg_37	neg
2_kitchen_neg_38	neg
2_kitchen_neg_39	neg
2_kitchen_neg_40	neg
2_kitchen_neg_41	neg
2_kitchen_neg_42	neg
2_kitchen_neg_43	neg
2_kitchen_neg_44	neg
2_kitchen_neg_45	neg
2_kitchen_neg_46	neg
2_kitchen_neg_47	neg
2_kitchen_neg_48	neg
2_kitchen_neg_49	neg
2_kitchen_neg_50	neg
2_kitchen_neg_51	neg
2_kitchen_neg_52	neg
2_kitchen_neg_53	neg
2_kitchen_neg_54	neg
2_kitchen_neg_55	neg
2_kitchen_neg_56	neg
2_kitchen_neg_57	neg
2_kitchen_neg_58	neg
2_kitchen_neg_59	neg
2_kitchen_neg_60	neg
2_kitchen_neg_61	neg
2_kitchen_neg_62	neg
2_kitchen_neg_63	neg
2_kitchen_neg_64	neg
2_kitchen_neg_65	neg
2_kitchen_neg_66	neg
2_kitchen_neg_67	neg
2_kitchen_neg_68	neg
2_kitchen_neg_69	neg
2_kitchen_neg_70	neg
2_kitchen_neg_72	neg
2_kitchen_neg_73	neg
2_kitchen_neg_74	neg
2_kitchen_neg_75	neg
2_kitchen_neg_76	neg
2_kitchen_neg_77	neg
2_kitchen_neg_78	neg
2_kitchen_neg_79	neg
2_kitchen_neg_80	neg
2_kitchen_neg_81	neg
2_kitchen_neg_82	neg
2_kitchen_neg_83	neg
2_kitchen_neg_84	neg
2_kitchen_neg_85	neg
2_kitchen_neg_86	neg
2_kitchen_neg_87	neg
2_kitchen_neg_88	neg
2_kitchen_neg_89	neg
2_kitchen_neg_90	neg
2_kitchen_neg_91	neg
2_kitchen_neg_92	neg
2_kitchen_neg_93	neg
2_kitchen_neg_94	neg
2_kitchen_neg_95	neg
2_kitchen_neg_96	neg
2_kitchen_neg_97	neg
2_kitchen_neg_98	neg
2_kitchen_neg_99	neg
2_kitchen_neg_100	neg
2_kitchen_neg_101	neg
2_kitchen_neg_102	neg
2_kitchen_neg_103	neg
2_kitchen_neg_104	neg
2_kitchen_neg_105	neg
2_kitchen_neg_106	neg
2_kitchen_neg_115	neg
2_kitchen_neg_116	neg
2_kitchen_neg_117	neg
2_kitchen_neg_118	neg
2_kitchen_neg_119	neg
2_kitchen_neg_120	neg
2_kitchen_neg_121	neg
2_kitchen_neg_122	neg
2_kitchen_neg_123	neg
2_kitchen_neg_124	neg
2_kitchen_neg_125	neg
20_gourmet_pos_15	neg
20_gourmet_pos_16	neg
20_gourmet_pos_18	neg
20_gourmet_pos_19	neg
20_gourmet_pos_20	neg
20_gourmet_pos_21	neg
10_gourmet_neg_1	neg
10_gourmet_neg_2	neg
10_gourmet_neg_3	neg
10_gourmet_neg_4	neg
10_gourmet_neg_5	neg
10_gourmet_neg_6	neg
10_gourmet_neg_7	neg
10_gourmet_neg_8	neg
10_gourmet_neg_9	neg
10_gourmet_neg_11	neg
10_gourmet_neg_12	neg
10_gourmet_neg_13	neg
10_gourmet_neg_14	neg
10_gourmet_neg_15	neg
10_gourmet_neg_16	neg
10_gourmet_neg_17	neg
10_gourmet_neg_18	neg
10_gourmet_neg_19	neg
10_gourmet_neg_20	neg
10_gourmet_neg_21	neg
10_gourmet_neg_22	neg
10_gourmet_neg_23	neg
10_gourmet_neg_24	neg
10_gourmet_neg_25	neg
10_gourmet_neg_26	neg
3_cell_neg_1	pos
3_cell_neg_31	pos
3_cell_neg_34	pos
3_cell_neg_35	pos
3_cell_neg_36	pos
3_cell_neg_37	pos
3_cell_neg_41	pos
3_cell_neg_42	pos
3_cell_neg_43	pos
3_cell_neg_44	pos
3_cell_neg_45	pos
3_cell_neg_46	pos
3_cell_neg_47	pos
3_cell_neg_48	pos
3_cell_neg_49	pos
3_cell_neg_50	pos
3_cell_neg_51	pos
3_cell_neg_53	pos
3_cell_neg_55	pos
3_cell_neg_56	pos
3_cell_neg_57	pos
3_cell_neg_58	pos
3_cell_neg_59	pos
3_cell_neg_63	pos
3_cell_neg_64	pos
3_cell_neg_92	pos
10_cell_pos_1	pos
10_cell_pos_2	pos
10_cell_pos_7	pos
10_cell_pos_8	pos
10_cell_pos_9	pos
10_cell_pos_10	pos
10_cell_pos_11	pos
10_cell_pos_12	pos
10_cell_pos_14	pos
10_cell_pos_15	pos
10_cell_pos_16	pos
10_cell_pos_17	pos
10_cell_pos_18	pos
10_cell_pos_19	pos
10_cell_pos_20	pos
10_cell_pos_23	pos
10_cell_pos_24	pos
10_cell_pos_25	pos
10_cell_pos_26	pos
10_cell_pos_29	pos
10_cell_pos_30	pos
10_cell_pos_32	pos
10_cell_pos_33	pos
10_cell_pos_34	pos
10_cell_pos_35	pos
10_cell_pos_36	pos
10_cell_pos_38	pos
10_cell_pos_39	pos
10_cell_pos_46	pos
10_cell_pos_47	pos
10_cell_pos_48	pos
10_cell_pos_49	pos
10_cell_pos_50	pos
10_cell_pos_51	pos
10_cell_pos_52	pos
10_cell_pos_57	pos
10_cell_pos_58	pos
10_cell_pos_61	pos
10_cell_pos_62	pos
10_cell_pos_68	pos
10_cell_pos_69	pos
10_cell_pos_70	pos
10_cell_pos_71	pos
10_cell_pos_72	pos
10_cell_pos_73	pos
10_cell_pos_74	pos
10_cell_pos_75	pos
10_cell_pos_76	pos
10_cell_pos_77	pos
10_cell_pos_78	pos
10_cell_pos_79	pos
10_cell_pos_80	pos
10_cell_pos_81	pos
10_cell_pos_82	pos
10_cell_pos_85	pos
10_cell_pos_86	pos
10_cell_pos_87	pos
16_kitchen_pos_1	pos
16_kitchen_pos_2	pos
16_kitchen_pos_3	pos
16_kitchen_pos_4	pos
