8_cell_neg_1	0.2	0.001	0.25	0.25	0	0	1	0	0	1	neg	I  reluctantly  bought  this  phone 	0.6376392129437721	0.3623607870562279
8_cell_neg_2	0.001	0.6	0.001	0.125	0	0	0	0	0	1	pos	because  my  Kyocera  Slider  suddenly  died  on  me  conveniently 	0.1909221932320646	0.8090778067679354
8_cell_neg_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	3  months  after  VM  's  warranty  was  up 	0.5086240052049101	0.49137599479508987
8_cell_neg_4	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  i  had  just  purchased  a  $  20  phone 	0.5086240052049101	0.49137599479508987
8_cell_neg_5	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	card  +  had  airtime  credits 	0.5086240052049101	0.49137599479508987
8_cell_neg_6	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	which  were  not  refundable  . 	0.8376390022276529	0.1623609977723471
8_cell_neg_7	0.5	0.001	0.625	0.001	1	0	0	0	0	0	neg	Now  i  am  not  a  teen 	0.8376390022276529	0.1623609977723471
8_cell_neg_8	0.45	0.001	0.625	0.5	1	0	0	0	1	0	pos	and  my  phone  and  things  do  not  receive  harsh  treatment  . 	0.8419770543026528	0.15802294569734726
8_cell_neg_9	0.001	0.4	0.001	0.25	0	0	0	0	1	1	pos	My  kyocera  slider  actually  looked  like  new 	0.2889956530456269	0.7110043469543731
8_cell_neg_10	0.3670000000000001	0.2005	0.1875	0.1875	0	0	2	0	0	2	pos	when  it  died  with  no  scratches  what-so-ever  so  i  was  pretty  upset  . 	0.6161961392454993	0.3838038607545007
8_cell_neg_11	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	After  multiple  calls  and  2  emails  to  VM 	0.5086240052049101	0.49137599479508987
8_cell_neg_12	0.12575	0.3333333333333333	0.25	0.3125	0	0	2	0	1	1	neg	it  was  pretty  clear  they  were  n't  going  to  do  anything  to  help  . 	0.3842261875364912	0.6157738124635088
8_cell_neg_13	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  was  offered  a  replacement  slider  at  $  20  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_14	0.5	0.001	0.25	0.5	0	0	2	0	1	0	neg	Obviously  I  did  n't  want  the  same  one 	0.7839585321158793	0.21604146788412074
8_cell_neg_15	0.2	0.001	0.001	0.001	0	0	0	0	0	0	neg	that  could  possibly  die  on  me 	0.6068442022410672	0.3931557977589328
8_cell_neg_16	0.001	0.001	0.125	0.125	0	0	1	0	0	1	neg	after  a  couple  of  months  so  like  i  was  saying 	0.5163492748781235	0.48365072512187646
8_cell_neg_17	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	I  had  no  other  recourse 	0.7505163381496972	0.2494836618503028
8_cell_neg_18	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	but  to  purchase  this  Audiovox  8610  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_19	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	By  the  way  AFTER 	0.5086240052049101	0.49137599479508987
8_cell_neg_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  PURCHASED  THE  PHONE  AT  A  LOCAL  STORE  IN  TOWN 	0.5086240052049101	0.49137599479508987
8_cell_neg_21	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	-LRB- 	0.5086240052049101	0.49137599479508987
8_cell_neg_22	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	when  i  called  to  activate  the  phone  -RRB- 	0.5509989614143138	0.44900103858568624
8_cell_neg_23	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	they  have  the  nerve 	0.5086240052049101	0.49137599479508987
8_cell_neg_24	0.001	0.2	0.001	0.001	0	0	0	0	0	0	neg	to  tell  me  that  I  could  `  ve  purchased  the  same  8610  from  them  at  a  discount  price  of  $  24.99 	0.381344259235759	0.618655740764241
8_cell_neg_25	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	because  the  slider  died  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_26	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	The  f  !  @  %  ng  idiots  ! 	0.4944231728109473	0.5055768271890527
8_cell_neg_27	0.5	0.001	0.625	0.001	1	0	0	0	0	0	neg	HELLO  COULD  YA  NOT  HAVE  TOLD  ME  SOONER  ?  ?  ? 	0.8376390022276529	0.1623609977723471
8_cell_neg_28	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	and  after  i  spent 	0.5316398300359724	0.4683601699640276
8_cell_neg_29	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	$  50  +  tax  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_30	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	sheesh  ! 	0.5086240052049101	0.49137599479508987
8_cell_neg_31	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	Anyway  back  to  the  phone  review  .  . 	0.5316398300359724	0.4683601699640276
8_cell_neg_32	0.001	0.001	0.25	0.001	0	0	1	0	0	0	neg	the  ringer  is  indeed  low 	0.489127162907544	0.510872837092456
8_cell_neg_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	as  others  have  reported  here  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_34	0.5	0.001	0.2083333333333333	0.001	0	0	3	0	0	0	neg	Its  so  low  that  if  its  in  my  purse  i  ca  n't  even  hear  it  ! 	0.7335947747290483	0.2664052252709516
8_cell_neg_35	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	WTF  ?  ?  ? 	0.5086240052049101	0.49137599479508987
8_cell_neg_36	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	Also  the  battery  life  sucks  ,  no  sooner  does  the  thing  ring  and  the  batteries  at  half  . 	0.7505163381496972	0.2494836618503028
8_cell_neg_37	0.001	0.6	0.001	0.75	1	0	1	0	0	0	neg	It  also  does n't  get  good  service  with  the  VM\/Sprint  network  , 	0.308773425353851	0.691226574646149
8_cell_neg_38	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	my  slider  had  xcellent  service  w\/it 	0.5086240052049101	0.49137599479508987
8_cell_neg_39	0.001	0.001	0.625	0.001	1	0	0	0	0	0	neg	despite  everything 	0.5697009630453653	0.43029903695463473
8_cell_neg_40	0.2	0.001	0.125	0.001	0	0	1	0	0	0	neg	and  rarely  if  ever  dropped  calls  . 	0.6000433139066599	0.3999566860933401
8_cell_neg_41	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	So  I  `  ve  had  it  5  days  and  I  'm  considering 	0.5316398300359724	0.4683601699640276
8_cell_neg_42	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	attempting  to  bring  it  back 	0.5086240052049101	0.49137599479508987
8_cell_neg_43	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	where  I  purchased  it  from  . 	0.5086240052049101	0.49137599479508987
8_cell_neg_44	0.35	0.001	0.375	0.125	0	2	2	0	0	1	neg	However  i  do  n't  want  to  buy  an  expensive  phone  from  VM 	0.7814723515890777	0.21852764841092234
8_cell_neg_45	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	because  I  'm  seriously  reconsidering  continuing  w\/them  . 	0.5509989614143138	0.44900103858568624
8_cell_neg_46	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	The  way  I  see 	0.5086240052049101	0.49137599479508987
8_cell_neg_47	0.001	0.4	0.001	0.3125	0	0	0	0	1	1	neg	it  VM  leaves  alot  to  be  desired  with  the  quality  of  phones 	0.2963361682808431	0.7036638317191569
8_cell_neg_48	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	they  sell  + 	0.5086240052049101	0.49137599479508987
8_cell_neg_49	0.2	0.001	0.001	0.5	0	0	0	0	1	0	neg	they  are  expensive  . 	0.6667982570535167	0.3332017429464833
8_cell_neg_50	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  am  a  lite  user 	0.5086240052049101	0.49137599479508987
8_cell_neg_51	0.1005	0.1005	0.001	0.125	0	0	0	0	0	1	neg	but  if  you  talk  slightly  more  than  usual  you  end  up 	0.52037732838522	0.47962267161478
8_cell_neg_52	0.001	0.001	0.25	0.125	0	0	1	0	0	1	neg	feeling  it  wallet  -  wise  . 	0.5099220968556435	0.49007790314435656
8_cell_neg_53	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	Prior  to  these  issues 	0.5316398300359724	0.4683601699640276
8_cell_neg_54	0.2505	0.8	0.625	0.875	1	0	0	1	0	0	neg	I  was  a  happy  VM  customer  but  not  anymore  . 	0.28005599742436493	0.7199440025756351
9_cell_pos_1	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	Note  : 	0.5086240052049101	0.49137599479508987
9_cell_pos_2	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  am 	0.5086240052049101	0.49137599479508987
9_cell_pos_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	transitioning  from  using  the  Sony  Ericsson  P910i  smartphone 	0.5086240052049101	0.49137599479508987
9_cell_pos_4	0.001	0.2	0.25	0.25	0	0	1	0	1	1	pos	so  my  review  is  based  on  how  well  the  w710i  's  features  work  in  comparison  . 	0.38499157281610996	0.61500842718389
9_cell_pos_5	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  purchased  this 	0.5086240052049101	0.49137599479508987
9_cell_pos_6	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	because  I  go  to  remote  areas 	0.5086240052049101	0.49137599479508987
9_cell_pos_7	0.2	0.001	0.25	0.25	0	0	1	0	0	1	pos	and  the  P910i  needs  heavy  bandwidth  in  order  for  the  phone  to  function  . 	0.6376392129437721	0.3623607870562279
9_cell_pos_8	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	My  son  's  Z500  would  work  in  areas 	0.5086240052049101	0.49137599479508987
9_cell_pos_9	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	my  p910i  would  not  . 	0.8376390022276529	0.1623609977723471
9_cell_pos_10	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	Review  is  based  on  1  week  of  usage  . 	0.5316398300359724	0.4683601699640276
9_cell_pos_11	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  `  ve  also  purchased  the  z710i  for  my  son 	0.5086240052049101	0.49137599479508987
9_cell_pos_12	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  will  review  that  one  later  . 	0.5086240052049101	0.49137599479508987
9_cell_pos_13	0.001	0.001	0.001	0.375	0	0	0	0	1	0	pos	Strengths  : 	0.5538388734408354	0.4461611265591646
9_cell_pos_14	0.001	0.4	0.001	0.375	0	0	0	0	2	0	pos	\*  Improved  picture  quality  of  2.0  megapixels  vs  .  1.3 	0.28990639935594453	0.7100936006440555
9_cell_pos_15	0.001	0.4	0.001	0.375	0	0	0	0	1	0	pos	\*  Excellent  voice  quality  with  headsets 	0.3006468505830977	0.6993531494169023
9_cell_pos_16	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	-LRB-  wired  or  bluetooth  -RRB- 	0.5086240052049101	0.49137599479508987
9_cell_pos_17	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Text  ,  SMS  ,  MMS 	0.5086240052049101	0.49137599479508987
9_cell_pos_18	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  shortcut  buttons 	0.5086240052049101	0.49137599479508987
9_cell_pos_19	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	to  quickly  use  4  of  your  most  used  features 	0.381344259235759	0.618655740764241
9_cell_pos_20	0.001	1.0	0.001	0.001	0	0	0	0	0	0	pos	\*  Battery  life  is  outstanding 	0.07124972527789064	0.9287502747221094
9_cell_pos_21	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  mp3  player 	0.5086240052049101	0.49137599479508987
9_cell_pos_22	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  RSS  reader 	0.5086240052049101	0.49137599479508987
9_cell_pos_23	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Bluetooth  synchronization  of  files 	0.5086240052049101	0.49137599479508987
9_cell_pos_24	0.001	0.2	0.001	0.5	0	0	0	0	1	0	pos	\*  Ability  to  set  up  phone  in  non-english  languages 	0.440723808726582	0.559276191273418
9_cell_pos_25	0.001	0.2	0.5	0.5	0	1	0	0	1	0	pos	\*  Ability  to  buy  an  international  SIM  card 	0.4568311971331481	0.5431688028668519
9_cell_pos_26	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	to  avoid  extra  fees 	0.381344259235759	0.618655740764241
9_cell_pos_27	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Sync  cord  charges  the  battery 	0.5086240052049101	0.49137599479508987
9_cell_pos_28	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	\*  Can  double  as  a  modem  via  bluetooth  or  usb  cable 	0.5316398300359724	0.4683601699640276
9_cell_pos_29	0.2505	0.2	0.25	0.375	0	0	2	0	1	1	pos	-LRB-  if  you  do  n't  have  unlimited  internet  package  be  very  careful 	0.5532046863766755	0.4467953136233245
9_cell_pos_30	0.001	0.2	0.125	0.25	0	0	1	0	0	1	pos	as  they  charge  big  $  $  $  -RRB- 	0.4045613197751893	0.5954386802248107
9_cell_pos_31	0.2	0.001	0.001	0.5	0	0	0	0	1	0	neg	\*  FM  radio  -  reception  is  so-so  in  the  downtown  area 	0.6667982570535167	0.3332017429464833
9_cell_pos_32	0.001	0.001	0.25	0.001	0	0	1	0	0	0	pos	\*  standard  or  flight  mode  option 	0.489127162907544	0.510872837092456
9_cell_pos_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	to  use  while  on  airplane 	0.5086240052049101	0.49137599479508987
9_cell_pos_34	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	\*  Edge  technology  -  my  p10i  did  not  have  this  . 	0.8376390022276529	0.1623609977723471
9_cell_pos_35	0.1005	0.1005	0.001	0.625	0	0	0	1	0	0	pos	I  can  download  email  extremely  quickly  now  !  !  ! 	0.4849288039259303	0.5150711960740697
9_cell_pos_36	0.001	0.001	0.001	0.25	0	0	0	0	0	1	pos	\*  step  counter  &  calories  expended 	0.5509989614143138	0.44900103858568624
9_cell_pos_37	0.001	0.001	0.75	0.125	1	0	0	0	0	1	pos	Neutral  : 	0.5804170414628755	0.41958295853712446
9_cell_pos_38	0.001	0.001	0.5	0.125	0	1	0	0	0	1	pos	\*  The  international  charger  with  an  adapter  for  US  outlets  . 	0.5613441498082993	0.4386558501917007
9_cell_pos_39	0.001	0.001	0.25	0.25	0	0	1	0	0	1	neg	It  is  very  wobbly  in  the  outlet  . 	0.5271139691594415	0.4728860308405584
9_cell_pos_40	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  `  ll  invest  in  a  US  version  . 	0.5086240052049101	0.49137599479508987
9_cell_pos_41	0.4	0.001	0.25	0.125	0	0	1	0	0	1	neg	\*  Inability  to  sync  with  any  computer 	0.7221452280549201	0.27785477194507985
9_cell_pos_42	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	using  Windows  Vista 	0.5086240052049101	0.49137599479508987
9_cell_pos_43	0.001	0.2	0.5	0.25	0	1	0	0	0	1	neg	-LRB-  I  'm  sure  a  workaround  is  coming  -RRB- 	0.44546362202886336	0.5545363779711366
9_cell_pos_44	0.5	0.001	0.25	0.001	0	0	2	0	0	0	pos	\*  I  have  n't  used  the  armband  yet 	0.7437555918553234	0.2562444081446766
9_cell_pos_45	0.001	0.4	0.001	0.4375	0	0	0	0	2	0	pos	but  it  may  improve  the  stepcounter  's  accuracy  . 	0.2972603760484268	0.7027396239515732
9_cell_pos_46	0.001	0.001	0.5	0.001	0	1	0	0	0	0	neg	\*  Others  have  warned  about  holdling  the  phone 	0.5430186064433504	0.4569813935566495
9_cell_pos_47	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	and  interferring  with  the  antenna  , 	0.5086240052049101	0.49137599479508987
9_cell_pos_48	0.2505	0.4	0.25	0.625	0	0	1	1	0	0	pos	I  have  n't  had  a  problem  with  this  . 	0.38386774514153965	0.6161322548584603
9_cell_pos_49	0.5	0.001	0.1875	0.001	0	0	2	0	0	0	pos	\*  Over-the-ear  earbuds  do  n't  fall  out  ! 	0.7389074666786403	0.26109253332135973
9_cell_pos_50	0.001	0.001	0.375	0.001	0	1	0	0	0	0	neg	Weaknesses  : 	0.5482718999381977	0.4517281000618023
9_cell_pos_51	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	\*  Since  I  have  other  Sony  phones  , 	0.5086240052049101	0.49137599479508987
9_cell_pos_52	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  am 	0.5086240052049101	0.49137599479508987
9_cell_pos_53	0.001	0.001	0.25	0.001	0	0	1	0	0	0	neg	disappointed 	0.489127162907544	0.510872837092456
9_cell_pos_54	0.001	0.001	0.125	0.125	0	0	1	0	0	1	neg	that  they  have  changed  the  shape  of  the  connection  for  the  sync  and  charger  . 	0.5163492748781235	0.48365072512187646
9_cell_pos_55	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Translation  , 	0.5086240052049101	0.49137599479508987
9_cell_pos_56	0.5	0.001	0.1875	0.001	0	0	2	0	0	0	neg	you  can  no  longer  use  the  current  chargers  of  the  previous  generation  phones  . 	0.7389074666786403	0.26109253332135973
9_cell_pos_57	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	\*  There  is  no  way  to  charge  the  phone 	0.7505163381496972	0.2494836618503028
9_cell_pos_58	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	and  use  the  wired  headset  . 	0.5086240052049101	0.49137599479508987
9_cell_pos_59	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	You  either  listen  to  the  radio  or  charge  the  phone  . 	0.5086240052049101	0.49137599479508987
9_cell_pos_60	0.2505	0.2	0.375	0.4375	1	1	1	0	2	0	neg	\*  You  can  not  use  the  standard  over-the-counter  headsets 	0.6875773451111675	0.31242265488883253
9_cell_pos_61	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	because  there  is  no  outlet  for  it  . 	0.7505163381496972	0.2494836618503028
9_cell_pos_62	0.001	0.001	0.25	0.25	0	0	1	0	0	1	neg	\*  Need  to  switch  settings 	0.5271139691594415	0.4728860308405584
9_cell_pos_63	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	to  view  more  than  one  email  account 	0.5316398300359724	0.4683601699640276
9_cell_pos_64	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	\*  Yet  another  memory  card  format  -LRB-  micro  -RRB-  another  adapter 	0.5509989614143138	0.44900103858568624
9_cell_pos_65	0.001	0.001	0.25	0.25	0	0	1	0	0	1	neg	needed 	0.5271139691594415	0.4728860308405584
9_cell_pos_66	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	\*  Memory  card  only  512mb 	0.5086240052049101	0.49137599479508987
9_cell_pos_67	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	-LRB-  can  purchase  1  or  2gb  -RRB- 	0.5086240052049101	0.49137599479508987
