8_cell_neg_1	0.2	0.001	0.25	0.25	0	0	1	0	0	1	neg	I  reluctantly  bought  this  phone 	0.8191811658215463	0.18081883417845368
8_cell_neg_2	0.001	0.6	0.001	0.125	0	0	0	0	0	1	pos	because  my  Kyocera  Slider  suddenly  died  on  me  conveniently 	0.016626438747230687	0.9833735612527693
8_cell_neg_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	3  months  after  VM  's  warranty  was  up 	0.5085594493566206	0.4914405506433794
8_cell_neg_4	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  i  had  just  purchased  a  $  20  phone 	0.5085594493566206	0.4914405506433794
8_cell_neg_5	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	card  +  had  airtime  credits 	0.5085594493566206	0.4914405506433794
8_cell_neg_6	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	which  were  not  refundable  . 	0.9890556289735631	0.010944371026436838
8_cell_neg_7	0.5	0.001	0.625	0.001	1	0	0	0	0	0	neg	Now  i  am  not  a  teen 	0.9890556289735631	0.010944371026436838
8_cell_neg_8	0.45	0.001	0.625	0.5	1	0	0	0	1	0	pos	and  my  phone  and  things  do  not  receive  harsh  treatment  . 	0.9899855281061835	0.010014471893816547
8_cell_neg_9	0.001	0.4	0.001	0.25	0	0	0	0	1	1	pos	My  kyocera  slider  actually  looked  like  new 	0.07129983933292372	0.9287001606670763
8_cell_neg_10	0.3670000000000001	0.2005	0.1875	0.1875	0	0	2	0	0	2	pos	when  it  died  with  no  scratches  what-so-ever  so  i  was  pretty  upset  . 	0.778275344104846	0.22172465589515405
8_cell_neg_11	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	After  multiple  calls  and  2  emails  to  VM 	0.5085594493566206	0.4914405506433794
8_cell_neg_12	0.12575	0.3333333333333333	0.25	0.3125	0	0	2	0	1	1	neg	it  was  pretty  clear  they  were  n't  going  to  do  anything  to  help  . 	0.2019431167727136	0.7980568832272864
8_cell_neg_13	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  was  offered  a  replacement  slider  at  $  20  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_14	0.5	0.001	0.25	0.5	0	0	2	0	1	0	neg	Obviously  I  did  n't  want  the  same  one 	0.9713842966139365	0.028615703386063448
8_cell_neg_15	0.2	0.001	0.001	0.001	0	0	0	0	0	0	neg	that  could  possibly  die  on  me 	0.7587974240528649	0.24120257594713512
8_cell_neg_16	0.001	0.001	0.125	0.125	0	0	1	0	0	1	neg	after  a  couple  of  months  so  like  i  was  saying 	0.5300346932537072	0.4699653067462928
8_cell_neg_17	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	I  had  no  other  recourse 	0.9527080819221715	0.04729191807782855
8_cell_neg_18	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	but  to  purchase  this  Audiovox  8610  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_19	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	By  the  way  AFTER 	0.5085594493566206	0.4914405506433794
8_cell_neg_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  PURCHASED  THE  PHONE  AT  A  LOCAL  STORE  IN  TOWN 	0.5085594493566206	0.4914405506433794
8_cell_neg_21	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	-LRB- 	0.5085594493566206	0.4914405506433794
8_cell_neg_22	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	when  i  called  to  activate  the  phone  -RRB- 	0.6243075380187456	0.3756924619812544
8_cell_neg_23	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	they  have  the  nerve 	0.5085594493566206	0.4914405506433794
8_cell_neg_24	0.001	0.2	0.001	0.001	0	0	0	0	0	0	neg	to  tell  me  that  I  could  `  ve  purchased  the  same  8610  from  them  at  a  discount  price  of  $  24.99 	0.19652806393835343	0.8034719360616466
8_cell_neg_25	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	because  the  slider  died  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_26	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	The  f  !  @  %  ng  idiots  ! 	0.46908073539727047	0.5309192646027295
8_cell_neg_27	0.5	0.001	0.625	0.001	1	0	0	0	0	0	neg	HELLO  COULD  YA  NOT  HAVE  TOLD  ME  SOONER  ?  ?  ? 	0.9890556289735631	0.010944371026436838
8_cell_neg_28	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	and  after  i  spent 	0.5722123653472597	0.4277876346527403
8_cell_neg_29	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	$  50  +  tax  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_30	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	sheesh  ! 	0.5085594493566206	0.4914405506433794
8_cell_neg_31	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	Anyway  back  to  the  phone  review  .  . 	0.5722123653472597	0.4277876346527403
8_cell_neg_32	0.001	0.001	0.25	0.001	0	0	1	0	0	0	neg	the  ringer  is  indeed  low 	0.45442696706712193	0.5455730329328781
8_cell_neg_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	as  others  have  reported  here  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_34	0.5	0.001	0.2083333333333333	0.001	0	0	3	0	0	0	neg	Its  so  low  that  if  its  in  my  purse  i  ca  n't  even  hear  it  ! 	0.9403018314614543	0.059698168538545655
8_cell_neg_35	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	WTF  ?  ?  ? 	0.5085594493566206	0.4914405506433794
8_cell_neg_36	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	Also  the  battery  life  sucks  ,  no  sooner  does  the  thing  ring  and  the  batteries  at  half  . 	0.9527080819221715	0.04729191807782855
8_cell_neg_37	0.001	0.6	0.001	0.75	1	0	1	0	0	0	neg	It  also  does n't  get  good  service  with  the  VM\/Sprint  network  , 	0.09077656598568373	0.9092234340143163
8_cell_neg_38	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	my  slider  had  xcellent  service  w\/it 	0.5085594493566206	0.4914405506433794
8_cell_neg_39	0.001	0.001	0.625	0.001	1	0	0	0	0	0	neg	despite  everything 	0.6724178531793777	0.32758214682062226
8_cell_neg_40	0.2	0.001	0.125	0.001	0	0	1	0	0	0	neg	and  rarely  if  ever  dropped  calls  . 	0.7440284793556835	0.2559715206443165
8_cell_neg_41	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	So  I  `  ve  had  it  5  days  and  I  'm  considering 	0.5722123653472597	0.4277876346527403
8_cell_neg_42	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	attempting  to  bring  it  back 	0.5085594493566206	0.4914405506433794
8_cell_neg_43	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	where  I  purchased  it  from  . 	0.5085594493566206	0.4914405506433794
8_cell_neg_44	0.35	0.001	0.375	0.125	0	2	2	0	0	1	neg	However  i  do  n't  want  to  buy  an  expensive  phone  from  VM 	0.970231623509447	0.02976837649055292
8_cell_neg_45	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	because  I  'm  seriously  reconsidering  continuing  w\/them  . 	0.6243075380187456	0.3756924619812544
8_cell_neg_46	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	The  way  I  see 	0.5085594493566206	0.4914405506433794
8_cell_neg_47	0.001	0.4	0.001	0.3125	0	0	0	0	1	1	neg	it  VM  leaves  alot  to  be  desired  with  the  quality  of  phones 	0.07811654092786724	0.9218834590721328
8_cell_neg_48	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	they  sell  + 	0.5085594493566206	0.4914405506433794
8_cell_neg_49	0.2	0.001	0.001	0.5	0	0	0	0	1	0	neg	they  are  expensive  . 	0.8663053574335293	0.13369464256647065
8_cell_neg_50	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  am  a  lite  user 	0.5085594493566206	0.4914405506433794
8_cell_neg_51	0.1005	0.1005	0.001	0.125	0	0	0	0	0	1	neg	but  if  you  talk  slightly  more  than  usual  you  end  up 	0.5412011479568462	0.4587988520431539
8_cell_neg_52	0.001	0.001	0.25	0.125	0	0	1	0	0	1	neg	feeling  it  wallet  -  wise  . 	0.5121712678989995	0.48782873210100053
8_cell_neg_53	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	Prior  to  these  issues 	0.5722123653472597	0.4277876346527403
8_cell_neg_54	0.2505	0.8	0.625	0.875	1	0	0	1	0	0	neg	I  was  a  happy  VM  customer  but  not  anymore  . 	0.06361975204237647	0.9363802479576235
9_cell_pos_1	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	Note  : 	0.5085594493566206	0.4914405506433794
9_cell_pos_2	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  am 	0.5085594493566206	0.4914405506433794
9_cell_pos_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	transitioning  from  using  the  Sony  Ericsson  P910i  smartphone 	0.5085594493566206	0.4914405506433794
9_cell_pos_4	0.001	0.2	0.25	0.25	0	0	1	0	1	1	pos	so  my  review  is  based  on  how  well  the  w710i  's  features  work  in  comparison  . 	0.2033972209061905	0.7966027790938095
9_cell_pos_5	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  purchased  this 	0.5085594493566206	0.4914405506433794
9_cell_pos_6	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	because  I  go  to  remote  areas 	0.5085594493566206	0.4914405506433794
9_cell_pos_7	0.2	0.001	0.25	0.25	0	0	1	0	0	1	pos	and  the  P910i  needs  heavy  bandwidth  in  order  for  the  phone  to  function  . 	0.8191811658215463	0.18081883417845368
9_cell_pos_8	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	My  son  's  Z500  would  work  in  areas 	0.5085594493566206	0.4914405506433794
9_cell_pos_9	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	my  p910i  would  not  . 	0.9890556289735631	0.010944371026436838
9_cell_pos_10	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	Review  is  based  on  1  week  of  usage  . 	0.5722123653472597	0.4277876346527403
9_cell_pos_11	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  `  ve  also  purchased  the  z710i  for  my  son 	0.5085594493566206	0.4914405506433794
9_cell_pos_12	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  will  review  that  one  later  . 	0.5085594493566206	0.4914405506433794
9_cell_pos_13	0.001	0.001	0.001	0.375	0	0	0	0	1	0	pos	Strengths  : 	0.6317737022167366	0.36822629778326343
9_cell_pos_14	0.001	0.4	0.001	0.375	0	0	0	0	2	0	pos	\*  Improved  picture  quality  of  2.0  megapixels  vs  .  1.3 	0.0721200905374092	0.9278799094625908
9_cell_pos_15	0.001	0.4	0.001	0.375	0	0	0	0	1	0	pos	\*  Excellent  voice  quality  with  headsets 	0.08234292088793937	0.9176570791120606
9_cell_pos_16	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	-LRB-  wired  or  bluetooth  -RRB- 	0.5085594493566206	0.4914405506433794
9_cell_pos_17	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Text  ,  SMS  ,  MMS 	0.5085594493566206	0.4914405506433794
9_cell_pos_18	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  shortcut  buttons 	0.5085594493566206	0.4914405506433794
9_cell_pos_19	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	to  quickly  use  4  of  your  most  used  features 	0.19652806393835343	0.8034719360616466
9_cell_pos_20	0.001	1.0	0.001	0.001	0	0	0	0	0	0	pos	\*  Battery  life  is  outstanding 	0.000741093654725189	0.9992589063452748
9_cell_pos_21	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  mp3  player 	0.5085594493566206	0.4914405506433794
9_cell_pos_22	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  RSS  reader 	0.5085594493566206	0.4914405506433794
9_cell_pos_23	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Bluetooth  synchronization  of  files 	0.5085594493566206	0.4914405506433794
9_cell_pos_24	0.001	0.2	0.001	0.5	0	0	0	0	1	0	pos	\*  Ability  to  set  up  phone  in  non-english  languages 	0.32636825728025576	0.6736317427197442
9_cell_pos_25	0.001	0.2	0.5	0.5	0	1	0	0	1	0	pos	\*  Ability  to  buy  an  international  SIM  card 	0.36738448729648954	0.6326155127035105
9_cell_pos_26	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	to  avoid  extra  fees 	0.19652806393835343	0.8034719360616466
9_cell_pos_27	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	\*  Sync  cord  charges  the  battery 	0.5085594493566206	0.4914405506433794
9_cell_pos_28	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	\*  Can  double  as  a  modem  via  bluetooth  or  usb  cable 	0.5722123653472597	0.4277876346527403
9_cell_pos_29	0.2505	0.2	0.25	0.375	0	0	2	0	1	1	pos	-LRB-  if  you  do  n't  have  unlimited  internet  package  be  very  careful 	0.6301109586095304	0.3698890413904696
9_cell_pos_30	0.001	0.2	0.125	0.25	0	0	1	0	0	1	pos	as  they  charge  big  $  $  $  -RRB- 	0.2428271384068431	0.7571728615931569
9_cell_pos_31	0.2	0.001	0.001	0.5	0	0	0	0	1	0	neg	\*  FM  radio  -  reception  is  so-so  in  the  downtown  area 	0.8663053574335293	0.13369464256647065
