6_cell_neg_3	0.001
6_cell_neg_5	0.001
6_cell_neg_9	0.001
6_cell_neg_10	0.267
6_cell_neg_12	0.001
6_cell_neg_13	0.001
6_cell_neg_16	0.001
6_cell_neg_18	0.001
6_cell_neg_20	0.4
6_cell_neg_23	0.001
6_cell_neg_27	0.4
6_cell_neg_37	0.001
6_cell_neg_41	0.001
6_cell_neg_44	0.001
6_cell_neg_46	0.001
6_cell_neg_50	0.2
6_cell_neg_51	0.001
6_cell_neg_54	0.001
6_cell_neg_60	0.001
6_cell_neg_61	0.001
6_cell_neg_66	0.001
6_cell_neg_67	0.001
6_cell_neg_69	0.25049999999999994
14_cell_pos_2	0.8
14_cell_pos_3	0.001
14_cell_pos_4	0.4
14_cell_pos_5	0.3005
14_cell_pos_8	0.30000000000000004
14_cell_pos_9	0.2
14_cell_pos_12	0.8
14_cell_pos_14	0.5
14_cell_pos_17	0.2
14_cell_pos_21	0.6
14_cell_pos_25	0.2
14_cell_pos_27	0.4
14_cell_pos_28	0.001
14_cell_pos_30	0.6
14_cell_pos_32	0.4
14_cell_pos_33	0.4
14_cell_pos_35	0.6
14_cell_pos_37	0.5
14_cell_pos_38	0.8
14_cell_pos_39	0.7
14_cell_pos_44	0.001
14_cell_pos_45	0.1005
14_cell_pos_46	0.6
14_cell_pos_48	0.6
14_cell_pos_50	0.06733333333333334
14_cell_pos_56	0.001
14_cell_pos_58	0.001
14_cell_pos_59	0.001
14_cell_pos_64	0.001
14_cell_pos_67	0.001
14_cell_pos_68	0.001
14_cell_pos_70	0.001
14_cell_pos_71	0.6000000000000001
14_cell_pos_73	0.3336666666666666
14_cell_pos_75	0.001
14_cell_pos_78	0.001
14_cell_pos_79	0.2
14_cell_pos_80	0.6
14_cell_pos_81	0.001
6_kitchen_pos_4	0.3005
6_kitchen_pos_9	0.001
6_kitchen_pos_12	0.2
6_kitchen_pos_15	0.4
6_kitchen_pos_16	0.001
6_kitchen_pos_20	0.4
6_kitchen_pos_22	0.2005
6_kitchen_pos_23	0.001
6_kitchen_pos_25	0.001
6_kitchen_pos_26	0.001
6_kitchen_pos_28	0.001
6_kitchen_pos_30	0.4
6_kitchen_pos_36	0.2005
6_kitchen_pos_37	0.6
6_kitchen_pos_40	1.0
6_kitchen_pos_44	0.001
6_kitchen_pos_45	1.0
6_kitchen_pos_46	0.6
6_kitchen_pos_47	0.001
6_kitchen_pos_51	0.001
6_kitchen_pos_52	0.001
6_kitchen_pos_55	0.6
6_kitchen_pos_58	0.001
6_kitchen_pos_62	0.4
6_kitchen_pos_63	1.0
6_kitchen_pos_64	0.2
6_kitchen_pos_72	0.001
6_kitchen_pos_79	0.001
6_kitchen_pos_80	0.001
6_kitchen_pos_82	0.2
6_kitchen_pos_86	0.001
6_kitchen_pos_87	0.2
6_kitchen_pos_96	0.2
6_kitchen_pos_97	0.2
6_kitchen_pos_103	0.001
10_kitchen_neg_6	0.001
10_kitchen_neg_11	0.4
10_kitchen_neg_16	0.001
10_kitchen_neg_17	0.001
10_kitchen_neg_19	0.2
10_kitchen_neg_20	0.30000000000000004
10_kitchen_neg_23	0.2
10_kitchen_neg_30	0.4005
10_kitchen_neg_31	0.001
13_gourmet_pos_1	0.5
13_gourmet_pos_9	0.001
13_gourmet_pos_10	0.001
13_gourmet_pos_11	0.001
13_gourmet_pos_14	0.4
13_gourmet_pos_16	0.001
13_gourmet_pos_17	0.001
13_gourmet_pos_18	0.2
13_gourmet_pos_21	0.001
13_gourmet_pos_24	0.2
13_gourmet_pos_25	0.4
13_gourmet_pos_27	0.6
13_gourmet_pos_29	0.4
13_gourmet_pos_30	0.2005
13_gourmet_pos_33	0.001
13_gourmet_pos_34	0.2
13_gourmet_pos_37	0.2
13_gourmet_pos_38	0.6
13_gourmet_pos_39	0.001
13_gourmet_pos_41	0.4
13_gourmet_pos_42	0.2
13_gourmet_pos_46	0.30000000000000004
13_gourmet_pos_47	0.2
7_gourmet_neg_1	0.3333333333333333
7_gourmet_neg_2	0.4000000000000001
7_gourmet_neg_3	0.001
7_gourmet_neg_4	0.001
7_gourmet_neg_5	0.2005
7_gourmet_neg_12	0.6
7_gourmet_neg_15	0.2
7_gourmet_neg_21	0.001
7_gourmet_neg_22	0.6
7_gourmet_neg_23	0.001
10_cell_neg_4	0.4
10_cell_neg_5	0.4
10_cell_neg_6	0.2
10_cell_neg_7	0.2
10_cell_neg_9	0.30000000000000004
10_cell_neg_12	0.001
10_cell_neg_14	0.001
10_cell_neg_17	0.001
10_cell_neg_18	0.2
10_cell_neg_19	0.001
10_cell_neg_22	0.001
10_cell_neg_23	0.6
10_cell_neg_27	0.001
10_cell_neg_28	0.001
10_cell_neg_30	0.8
10_cell_neg_32	0.4
10_cell_neg_35	0.001
10_cell_neg_36	0.2
10_cell_neg_38	0.001
10_cell_neg_39	0.2
10_cell_neg_41	0.001
10_cell_neg_42	0.1005
2_cell_pos_1	0.5
2_cell_pos_5	0.4
2_cell_pos_6	0.30000000000000004
2_cell_pos_7	0.4
2_cell_pos_10	0.2
2_cell_pos_12	0.4
2_cell_pos_13	0.2
2_cell_pos_17	0.4
2_cell_pos_19	0.4
2_cell_pos_21	0.001
2_cell_pos_23	0.001
2_cell_pos_29	0.001
2_cell_pos_32	0.001
2_cell_pos_36	0.1005
2_cell_pos_38	0.4
2_cell_pos_39	0.7
2_cell_pos_42	0.2
2_cell_pos_46	0.001
2_cell_pos_48	0.001
2_cell_pos_49	0.001
2_cell_pos_52	0.001
2_cell_pos_53	0.4
2_cell_pos_58	0.1005
2_cell_pos_59	0.001
2_cell_pos_61	0.2
2_cell_pos_62	0.001
2_cell_pos_64	0.2
2_cell_pos_65	0.6
2_cell_pos_66	0.001
2_cell_pos_70	0.2
2_cell_pos_71	0.6
2_cell_pos_72	0.001
2_cell_pos_74	0.2
2_cell_pos_75	0.1005
2_cell_pos_76	0.7
2_cell_pos_77	0.001
2_cell_pos_81	0.4
2_cell_pos_84	0.001
2_cell_pos_88	0.001
2_cell_pos_89	0.6
2_cell_pos_93	0.001
2_cell_pos_94	0.2
2_cell_pos_95	0.001
2_cell_pos_98	0.001
2_cell_pos_101	0.2
2_cell_pos_103	0.001
2_cell_pos_108	0.8
2_cell_pos_111	0.001
2_cell_pos_112	0.001
2_cell_pos_113	0.001
2_cell_pos_117	0.2
2_cell_pos_121	0.2
2_cell_pos_122	0.001
2_cell_pos_123	0.2
2_cell_pos_126	0.2
2_cell_pos_129	0.10075
2_cell_pos_131	0.001
2_cell_pos_133	0.001
2_cell_pos_134	0.001
2_cell_pos_136	0.001
2_cell_pos_137	0.001
2_cell_pos_141	0.4
2_cell_pos_142	0.1005
20_kitchen_pos_4	0.2
20_kitchen_pos_8	0.2
20_kitchen_pos_9	0.2
20_kitchen_pos_11	0.4
20_kitchen_pos_14	0.2005
