6_cell_neg_1	neg
6_cell_neg_2	neg
6_cell_neg_3	neg
6_cell_neg_4	neg
6_cell_neg_5	neg
6_cell_neg_6	neg
6_cell_neg_7	neg
6_cell_neg_8	neg
6_cell_neg_9	neg
6_cell_neg_10	neg
6_cell_neg_11	neg
6_cell_neg_12	neg
6_cell_neg_13	neg
6_cell_neg_14	neg
6_cell_neg_15	neg
6_cell_neg_16	neg
6_cell_neg_17	neg
6_cell_neg_18	neg
6_cell_neg_19	neg
6_cell_neg_20	neg
6_cell_neg_21	neg
6_cell_neg_22	neg
6_cell_neg_23	neg
6_cell_neg_24	neg
6_cell_neg_25	neg
6_cell_neg_26	neg
6_cell_neg_27	neg
6_cell_neg_28	neg
6_cell_neg_29	neg
6_cell_neg_30	neg
6_cell_neg_31	neg
6_cell_neg_32	neg
6_cell_neg_33	neg
6_cell_neg_34	neg
6_cell_neg_35	neg
6_cell_neg_36	neg
6_cell_neg_37	neg
6_cell_neg_38	neg
6_cell_neg_39	neg
6_cell_neg_40	neg
6_cell_neg_41	neg
6_cell_neg_42	neg
6_cell_neg_43	neg
6_cell_neg_44	neg
6_cell_neg_45	neg
6_cell_neg_46	neg
6_cell_neg_47	neg
6_cell_neg_48	neg
6_cell_neg_49	neg
6_cell_neg_50	neg
6_cell_neg_51	neg
6_cell_neg_52	neg
6_cell_neg_53	neg
6_cell_neg_54	neg
6_cell_neg_55	neg
6_cell_neg_56	neg
6_cell_neg_57	neg
6_cell_neg_58	neg
6_cell_neg_59	neg
6_cell_neg_60	neg
6_cell_neg_61	neg
6_cell_neg_62	neg
6_cell_neg_63	neg
6_cell_neg_64	neg
6_cell_neg_65	neg
6_cell_neg_66	neg
6_cell_neg_67	neg
6_cell_neg_69	neg
6_cell_neg_70	neg
6_cell_neg_71	neg
6_cell_neg_72	neg
6_cell_neg_73	neg
14_cell_pos_3	neg
14_cell_pos_42	neg
14_cell_pos_43	neg
14_cell_pos_44	neg
14_cell_pos_49	neg
14_cell_pos_50	neg
14_cell_pos_51	neg
14_cell_pos_52	neg
14_cell_pos_53	neg
14_cell_pos_54	neg
14_cell_pos_55	neg
14_cell_pos_56	neg
14_cell_pos_57	neg
14_cell_pos_58	neg
14_cell_pos_59	neg
14_cell_pos_60	neg
14_cell_pos_61	neg
14_cell_pos_62	neg
14_cell_pos_63	neg
14_cell_pos_64	neg
14_cell_pos_65	neg
14_cell_pos_66	neg
14_cell_pos_67	neg
14_cell_pos_68	neg
14_cell_pos_69	neg
14_cell_pos_70	neg
14_cell_pos_71	neg
14_cell_pos_72	neg
14_cell_pos_75	neg
14_cell_pos_76	neg
14_cell_pos_77	neg
14_cell_pos_78	neg
14_cell_pos_79	neg
6_kitchen_pos_1	neg
6_kitchen_pos_2	neg
6_kitchen_pos_3	neg
6_kitchen_pos_4	neg
6_kitchen_pos_5	neg
6_kitchen_pos_9	neg
6_kitchen_pos_10	neg
6_kitchen_pos_12	neg
6_kitchen_pos_13	neg
6_kitchen_pos_26	neg
6_kitchen_pos_28	neg
6_kitchen_pos_33	neg
6_kitchen_pos_34	neg
6_kitchen_pos_35	neg
6_kitchen_pos_36	neg
6_kitchen_pos_37	neg
6_kitchen_pos_39	neg
6_kitchen_pos_52	neg
6_kitchen_pos_53	neg
6_kitchen_pos_55	neg
6_kitchen_pos_56	neg
6_kitchen_pos_57	neg
6_kitchen_pos_58	neg
6_kitchen_pos_65	neg
6_kitchen_pos_66	neg
6_kitchen_pos_67	neg
6_kitchen_pos_69	neg
6_kitchen_pos_70	neg
6_kitchen_pos_71	neg
6_kitchen_pos_72	neg
6_kitchen_pos_73	neg
6_kitchen_pos_75	neg
6_kitchen_pos_76	neg
6_kitchen_pos_78	neg
6_kitchen_pos_79	neg
6_kitchen_pos_82	neg
6_kitchen_pos_85	neg
6_kitchen_pos_86	neg
6_kitchen_pos_89	neg
6_kitchen_pos_90	neg
6_kitchen_pos_91	neg
6_kitchen_pos_92	neg
6_kitchen_pos_96	neg
6_kitchen_pos_97	neg
6_kitchen_pos_98	neg
6_kitchen_pos_99	neg
6_kitchen_pos_100	neg
6_kitchen_pos_101	neg
6_kitchen_pos_103	neg
6_kitchen_pos_105	neg
10_kitchen_neg_1	neg
10_kitchen_neg_2	neg
10_kitchen_neg_5	neg
10_kitchen_neg_6	neg
10_kitchen_neg_7	neg
10_kitchen_neg_8	neg
10_kitchen_neg_9	neg
10_kitchen_neg_10	neg
10_kitchen_neg_11	neg
10_kitchen_neg_12	neg
10_kitchen_neg_13	neg
10_kitchen_neg_14	neg
