5_cell_neg_1	0.16666666666666666
5_cell_neg_2	0.001
5_cell_neg_3	0.001
5_cell_neg_4	0.001
5_cell_neg_5	0.75
5_cell_neg_6	0.001
5_cell_neg_7	0.3333333333333333
5_cell_neg_8	0.6666666666666666
5_cell_neg_9	0.001
5_cell_neg_10	1.0
5_cell_neg_11	1.0
5_cell_neg_12	1.0
5_cell_neg_13	1.0
5_cell_neg_14	1.0
5_cell_neg_15	1.0
5_cell_neg_16	0.001
5_cell_neg_17	0.6666666666666666
5_cell_neg_18	0.001
5_cell_neg_19	1.0
5_cell_neg_20	0.001
5_cell_neg_21	0.001
5_cell_neg_22	0.001
5_cell_neg_23	0.625
5_cell_neg_24	0.001
5_cell_neg_25	0.001
5_cell_neg_26	0.001
5_cell_neg_27	0.001
5_cell_neg_28	0.001
5_cell_neg_29	0.001
5_cell_neg_30	1.0
5_cell_neg_31	1.0
5_cell_neg_32	0.001
5_cell_neg_33	1.0
5_cell_neg_34	0.6666666666666666
5_cell_neg_35	0.001
5_cell_neg_36	1.0
5_cell_neg_37	0.3333333333333333
5_cell_neg_38	1.0
5_cell_neg_39	1.0
5_cell_neg_40	1.0
5_cell_neg_41	0.001
5_cell_neg_42	0.001
5_cell_neg_43	0.001
5_cell_neg_44	0.8333333333333334
5_cell_neg_45	0.8
5_cell_neg_46	1.0
5_cell_neg_47	0.001
5_cell_neg_48	0.6666666666666666
5_cell_neg_49	0.001
5_cell_neg_50	0.001
5_cell_neg_51	1.0
5_cell_neg_52	0.3333333333333333
5_cell_neg_53	0.001
5_cell_neg_54	0.001
5_cell_neg_55	0.5555555555555556
5_cell_neg_56	1.0
5_cell_neg_57	0.001
5_cell_neg_58	1.0
5_cell_neg_59	0.001
5_cell_neg_60	0.001
5_cell_neg_61	0.75
5_cell_neg_62	0.001
5_cell_neg_63	0.001
5_cell_neg_64	0.001
5_cell_neg_65	0.001
5_cell_neg_66	0.001
5_cell_neg_67	0.001
5_cell_neg_68	0.3333333333333333
5_cell_neg_69	0.75
5_cell_neg_70	0.001
5_cell_neg_71	0.001
5_cell_neg_72	0.001
5_cell_neg_73	0.6666666666666666
5_cell_neg_74	1.0
5_cell_neg_75	1.0
