1_cell_neg_1	0.001	1.0
1_cell_neg_5	0.001	0.2
1_cell_neg_6	0.1005	0.5005
1_cell_neg_8	0.2005	0.1005
1_cell_neg_9	0.001	0.4
1_cell_neg_10	0.5	0.001
1_cell_neg_16	0.001	0.4
1_cell_neg_17	0.001	0.2
1_cell_neg_18	0.001	0.8
1_cell_neg_19	0.2505	0.2
1_cell_neg_21	0.2	0.001
1_cell_neg_22	0.001	0.6
1_cell_neg_23	0.001	0.4
1_cell_neg_25	0.2	0.001
1_cell_neg_26	0.001	0.30000000000000004
1_cell_neg_27	0.001	0.6
1_cell_neg_31	0.001	0.8
1_cell_neg_34	0.001	0.2
1_cell_neg_35	0.2	0.001
1_cell_neg_36	0.001	0.8
1_cell_neg_42	0.134	0.20033333333333334
1_cell_neg_45	0.1005	0.1005
1_cell_neg_46	0.8	0.001
1_cell_neg_49	0.2505	0.2
1_cell_neg_52	0.2005	0.1005
1_cell_neg_54	0.2	0.001
1_cell_neg_57	0.6	0.001
1_cell_neg_58	0.4	0.001
1_cell_neg_59	0.001	0.2
1_cell_neg_60	0.5	0.001
1_cell_neg_64	0.001	0.4
1_cell_neg_70	0.4	0.001
1_cell_neg_71	0.5	0.001
1_cell_neg_73	0.5	0.001
1_cell_neg_77	0.001	0.2
1_cell_neg_78	0.1005	0.3005
1_cell_neg_81	0.2	0.001
1_cell_neg_83	0.8	0.001
1_cell_neg_88	0.2336666666666667	0.3005
1_cell_neg_89	0.4	0.001
1_cell_neg_90	0.001	0.4
1_cell_neg_94	0.5	0.001
1_cell_neg_95	0.001	0.2
1_cell_neg_96	0.001	0.6
1_cell_neg_97	0.001	0.4
1_cell_neg_98	0.001	0.2
1_cell_neg_101	0.4	0.001
1_cell_neg_102	0.001	1.0
1_cell_neg_109	0.001	0.6
1_cell_neg_111	0.5	0.001
1_cell_neg_113	0.001	0.4
1_cell_neg_114	0.001	0.4
1_cell_neg_115	0.39999999999999997	0.001
1_cell_neg_116	0.2	0.001
1_cell_neg_117	0.001	0.2
1_cell_neg_119	0.001	0.6
1_cell_neg_120	0.6	0.001
1_cell_neg_121	0.2	0.001
1_cell_neg_122	0.5	0.001
1_cell_neg_123	0.001	0.2
1_cell_neg_128	0.2	0.001
1_cell_neg_137	0.5	0.001
1_cell_neg_138	0.001	0.4
1_cell_neg_140	0.2	0.001
1_cell_neg_145	0.001	0.4
1_cell_neg_148	0.001	0.4
1_cell_neg_149	0.2505	0.2
1_cell_neg_150	0.001	0.6
1_cell_neg_151	0.5	0.001
1_cell_neg_152	0.2336666666666667	0.1005
1_cell_neg_153	0.001	0.5
1_cell_neg_154	0.5	0.001
1_cell_neg_156	0.5	0.001
1_cell_neg_161	0.2	0.001
1_cell_neg_162	0.001	0.2
1_cell_neg_169	0.5	0.001
1_cell_neg_171	0.3666666666666667	0.001
1_cell_neg_172	0.4	0.001
1_cell_neg_173	0.3336666666666666	0.4
1_cell_neg_174	0.5	0.001
1_cell_neg_175	0.4	0.001
1_cell_neg_178	0.5	0.001
1_cell_neg_183	0.2	0.001
1_cell_neg_188	0.001	0.4
1_cell_neg_190	0.2	0.001
1_cell_neg_197	0.001	0.2
1_cell_neg_198	0.001	0.2
1_cell_neg_199	0.001	0.4
1_cell_neg_202	0.001	0.2
1_cell_neg_204	0.55	0.001
1_cell_neg_206	0.6	0.001
1_cell_neg_207	1.0	0.001
1_cell_neg_209	0.2	0.001
1_cell_neg_212	0.5	0.001
1_cell_neg_214	0.5	0.001
1_cell_neg_215	0.4	0.001
1_cell_neg_219	0.55	0.001
1_cell_neg_229	0.5	0.001
1_cell_neg_230	0.35	0.001
1_cell_neg_232	0.5	0.001
1_cell_neg_234	1.0	0.001
1_cell_neg_235	0.001	0.2
1_cell_neg_236	0.55	0.001
1_cell_neg_238	0.4	0.001
1_cell_neg_243	0.4	0.001
1_cell_neg_244	0.4	0.001
1_cell_neg_246	0.5	0.001
1_cell_neg_253	0.5	0.001
1_cell_neg_255	0.001	0.6
13_cell_pos_1	0.001	0.2
13_cell_pos_3	0.001	0.6
13_cell_pos_8	0.2	0.001
13_cell_pos_10	0.001	0.2
13_cell_pos_12	0.001	0.2
13_cell_pos_13	0.001	0.6
13_cell_pos_19	0.2	0.001
13_cell_pos_20	0.001	0.30000000000000004
13_cell_pos_21	0.6	0.001
13_cell_pos_22	0.001	0.30000000000000004
13_cell_pos_24	0.2	0.001
13_cell_pos_31	0.001	0.6
13_cell_pos_33	0.001	0.4
13_cell_pos_34	0.001	0.4
13_cell_pos_35	0.001	0.5
13_cell_pos_36	0.001	0.2
13_cell_pos_37	0.001	0.6
13_cell_pos_38	0.4	0.001
13_cell_pos_39	0.001	0.2
13_cell_pos_42	0.55	0.001
13_cell_pos_43	0.001	0.6
13_cell_pos_46	0.5	0.001
13_cell_pos_47	0.001	0.6
13_cell_pos_48	0.001	0.2
13_cell_pos_49	0.2	0.001
13_cell_pos_50	0.55	0.001
13_cell_pos_52	0.2505	0.4
13_cell_pos_53	0.2505	0.2
13_cell_pos_54	0.001	0.2
13_cell_pos_55	0.3005	0.1005
13_cell_pos_56	0.2	0.001
13_cell_pos_57	0.2	0.001
13_cell_pos_58	0.001	0.2
13_cell_pos_59	0.001	0.2
13_cell_pos_60	0.3005	0.3005
13_cell_pos_61	0.001	0.6
13_cell_pos_62	0.367	0.3005
13_cell_pos_63	0.4	0.001
13_cell_pos_65	0.001	0.2
13_cell_pos_69	0.001	0.6
13_cell_pos_71	0.001	0.4
13_cell_pos_72	0.5	0.001
13_cell_pos_74	0.5	0.001
13_cell_pos_75	0.001	0.6
13_cell_pos_79	0.001	0.8
13_cell_pos_82	0.4	0.001
13_cell_pos_83	0.001	0.6
13_cell_pos_84	0.001	0.4
13_cell_pos_89	0.5	0.001
13_cell_pos_90	0.5	0.001
13_cell_pos_91	0.001	0.8
12_kitchen_pos_1	0.001	0.4
12_kitchen_pos_3	0.001	0.6000000000000001
12_kitchen_pos_4	0.001	0.6
12_kitchen_pos_8	0.06733333333333334	0.20033333333333334
12_kitchen_pos_13	0.001	0.4
12_kitchen_pos_14	0.5	0.001
12_kitchen_pos_19	0.001	0.2
12_kitchen_pos_20	0.001	0.2
12_kitchen_pos_21	0.001	0.6
12_kitchen_pos_24	0.5	0.001
12_kitchen_pos_26	0.2	0.001
12_kitchen_pos_31	0.5	0.001
12_kitchen_pos_32	0.001	0.2
12_kitchen_pos_35	0.001	0.6
12_kitchen_pos_40	0.001	0.4
12_kitchen_pos_41	0.5	0.001
12_kitchen_pos_43	0.4	0.001
12_kitchen_pos_44	0.2	0.001
12_kitchen_pos_45	0.001	0.8
12_kitchen_pos_50	0.5	0.001
12_kitchen_pos_53	0.001	0.30000000000000004
12_kitchen_pos_55	0.001	0.4
12_kitchen_pos_56	0.001	0.4
17_kitchen_neg_9	0.2	0.001
17_kitchen_neg_12	0.2	0.001
17_kitchen_neg_14	0.5	0.001
17_kitchen_neg_19	0.2	0.001
17_kitchen_neg_22	0.2	0.001
17_kitchen_neg_24	0.001	0.4
17_kitchen_neg_27	0.001	0.4
17_kitchen_neg_31	0.2	0.001
17_kitchen_neg_32	0.6	0.001
17_kitchen_neg_34	0.2	0.001
17_kitchen_neg_35	0.4	0.001
17_kitchen_neg_40	0.001	0.6
17_kitchen_neg_41	0.2505	0.2
17_kitchen_neg_45	0.001	0.5
17_gourmet_pos_2	0.001	0.5
17_gourmet_pos_3	0.001	0.9
17_gourmet_pos_4	0.16733333333333333	0.4
17_gourmet_pos_5	0.001	0.2
17_gourmet_pos_8	0.001	0.30000000000000004
17_gourmet_pos_10	0.001	0.6
17_gourmet_pos_11	0.001	0.6
17_gourmet_pos_12	0.001	0.2
17_gourmet_pos_15	0.001	0.2
17_gourmet_pos_16	0.2	0.001
17_gourmet_pos_18	0.001	0.6
17_gourmet_pos_19	0.001	0.4
17_gourmet_pos_22	0.30000000000000004	0.001
