1_cell_neg_1	0.4521251024672744	0.694355682527691
1_cell_neg_2	0.001	1.0
1_cell_neg_3	0.1855197178707817	0.8144802821292183
1_cell_neg_4	0.4065410115204962	0.6515362758395746
1_cell_neg_5	0.23665860165022642	0.7633413983497735
1_cell_neg_6	0.355276258111523	0.7953099927897573
1_cell_neg_7	0.3541666666666667	0.8229166666666667
1_cell_neg_8	0.2622820512820513	0.7814316239316238
1_cell_neg_9	0.4265873015873016	0.7156084656084656
1_cell_neg_10	0.3152901691152797	0.6716517970616643
1_cell_neg_11	0.2770607363030425	0.8614696318484787
1_cell_neg_12	0.2565468215994532	0.7862109820004557
1_cell_neg_13	0.09090909090909091	0.9090909090909091
1_cell_neg_14	0.2647058823529412	0.7352941176470589
1_cell_neg_15	0.1875	0.90625
1_cell_neg_16	0.23634235828081723	0.7636576417191827
1_cell_neg_17	0.16888042938405526	0.8686485549235126
1_cell_neg_18	0.23893732998136838	0.7610626700186316
1_cell_neg_19	0.75	1.0
1_cell_neg_20	0.001	0.001
1_cell_neg_21	0.39157088122605366	0.6084291187739463
1_cell_neg_22	0.20253623188405795	0.797463768115942
1_cell_neg_23	0.26421037456840435	0.7357896254315955
1_cell_neg_24	0.2410988569928967	0.7589011430071033
1_cell_neg_25	0.24168454733672126	0.7583154526632788
1_cell_neg_26	0.25192104916304203	0.7840676721459641
1_cell_neg_27	0.1974070879648368	0.8025929120351633
1_cell_neg_28	0.25565610829426155	0.7869532430881153
1_cell_neg_29	0.047619047619047616	0.9523809523809523
1_cell_neg_30	0.3333333333333333	0.6666666666666666
1_cell_neg_31	0.6	0.4
1_cell_neg_32	0.37903549970381656	0.6209645002961836
1_cell_neg_33	0.23225226547308947	0.7677477345269106
1_cell_neg_34	0.24925925925925924	0.7507407407407407
1_cell_neg_35	0.3331900883022644	0.6668099116977357
1_cell_neg_36	0.2389100126742712	0.7610899873257287
1_cell_neg_37	0.24741472939871514	0.8144389529509637
1_cell_neg_38	0.31666666666666665	0.6833333333333333
1_cell_neg_39	0.3737151248164464	0.7508565834557023
1_cell_neg_40	0.34545454545454546	0.6545454545454545
1_cell_neg_41	0.2914572864321608	0.8542713567839195
1_cell_neg_42	0.17632590342046678	0.8530617471496109
1_cell_neg_43	0.3541666666666667	0.8229166666666667
1_cell_neg_44	0.3928905625927193	0.7642656624443684
1_cell_neg_45	0.38897525789614545	0.7128621991211638
1_cell_neg_46	0.5001306654849961	0.49986933451500376
1_cell_neg_47	0.28931732643072844	0.7106826735692714
1_cell_neg_48	0.6083333333333334	0.5875
1_cell_neg_49	0.3229592747695104	0.6527209669739861
1_cell_neg_50	0.3356643356643357	0.7762237762237761
1_cell_neg_51	0.3167184927748308	0.6832815072251692
1_cell_neg_52	0.5897384574239437	0.6959758282903421
1_cell_neg_53	0.488562091503268	0.633578431372549
1_cell_neg_54	0.3596522525093953	0.6403477474906046
1_cell_neg_55	0.2786885245901639	0.7213114754098361
1_cell_neg_56	0.001	0.001
1_cell_neg_57	0.4	0.6
1_cell_neg_58	0.48333333333333334	0.6375
1_cell_neg_59	0.3046687686800013	0.6953312313199986
1_cell_neg_60	0.43392935982339953	0.4741059602649007
1_cell_neg_61	0.227299016772701	0.7727009832272991
1_cell_neg_62	0.3736698196866686	0.7508867868755541
1_cell_neg_63	0.15384615384615385	0.8461538461538461
1_cell_neg_64	0.95	0.55
1_cell_neg_65	0.23178807947019867	0.7682119205298014
1_cell_neg_66	0.358974358974359	0.6410256410256411
1_cell_neg_67	0.4626197194137995	0.6045528156594756
1_cell_neg_68	0.35775335775335776	0.6422466422466423
1_cell_neg_69	0.001	0.001
1_cell_neg_70	0.3479654403567447	0.6520345596432553
1_cell_neg_71	0.4411088911088911	0.6324475524475524
1_cell_neg_72	0.001	0.001
1_cell_neg_73	0.44735878156930786	0.5033015230383652
1_cell_neg_74	0.23178807947019867	0.7682119205298014
1_cell_neg_75	0.4294871794871795	0.5705128205128205
1_cell_neg_76	0.23755411255411255	0.7624458874458875
1_cell_neg_77	0.4114364353919427	0.7062762775296687
1_cell_neg_78	0.40384615384615385	0.5961538461538461
1_cell_neg_79	0.32933807011141736	0.6706619298885826
1_cell_neg_80	0.28205128205128205	0.717948717948718
1_cell_neg_81	0.35570343012395994	0.7154372559008321
1_cell_neg_82	0.2891566265060241	0.7108433734939759
1_cell_neg_83	0.42837974010317004	0.57162025989683
1_cell_neg_84	0.47058823529411764	0.5294117647058824
1_cell_neg_85	0.33766233766233766	0.6623376623376623
1_cell_neg_86	0.3609130595431965	0.6390869404568035
1_cell_neg_87	0.5555555555555556	0.4444444444444444
1_cell_neg_88	0.4044549183983195	0.6506813520021006
1_cell_neg_89	0.4225492542075457	0.5774507457924544
1_cell_neg_90	0.3491281786646025	0.6508718213353976
1_cell_neg_91	0.2902097902097902	0.7097902097902098
1_cell_neg_92	0.2649513564474345	0.8107490311089753
1_cell_neg_93	0.4729831682063335	0.6148529704259442
1_cell_neg_94	0.375	0.5
1_cell_neg_95	0.6666666666666666	0.6666666666666666
1_cell_neg_96	0.3995211106717631	0.600478889328237
1_cell_neg_97	0.5	0.5
1_cell_neg_98	0.3416864991804312	0.7071258578453447
1_cell_neg_99	0.5714285714285714	0.42857142857142855
1_cell_neg_100	0.36100912074180475	0.7593272528387969
1_cell_neg_101	0.001	1.0
1_cell_neg_102	0.333573504980472	0.7140798528738811
1_cell_neg_103	0.23581429624170963	0.8427904691721935
1_cell_neg_104	0.48220298220298224	0.6383477633477633
1_cell_neg_105	0.2767105882568019	0.7924670588073985
1_cell_neg_106	0.5007215007215007	0.6244588744588744
1_cell_neg_107	0.5094234268147312	0.6905765731852689
1_cell_neg_108	0.47954906778436185	0.6403381991617285
1_cell_neg_109	0.2481060606060606	0.7518939393939394
1_cell_neg_110	0.3730129519603204	0.6269870480396796
1_cell_neg_111	0.6416666666666667	0.44166666666666665
1_cell_neg_112	0.25801282051282054	0.7419871794871795
1_cell_neg_113	0.3625	0.6375
1_cell_neg_114	0.3801136363636364	0.6198863636363636
1_cell_neg_115	0.31063708979951277	0.71209018292776
1_cell_neg_116	0.3482789855072464	0.6517210144927537
1_cell_neg_117	0.6158940397350994	0.7682119205298014
1_cell_neg_118	0.5202730873462581	0.6097951844903065
1_cell_neg_119	0.39369765494137354	0.6850418760469011
1_cell_neg_120	0.4238095238095238	0.5761904761904763
1_cell_neg_121	0.4605131311318497	0.5394868688681502
1_cell_neg_122	0.35655813097866074	0.7059418690213393
1_cell_neg_123	0.26849682343760506	0.7315031765623949
1_cell_neg_124	0.46759259259259256	0.5324074074074074
1_cell_neg_125	0.37718368385345996	0.698253052917232
1_cell_neg_126	0.3116841491841492	0.6883158508158509
1_cell_neg_127	0.30344145233851116	0.7724189107461166
1_cell_neg_128	0.3028215831787261	0.697178416821274
1_cell_neg_129	0.2637838505161208	0.7889729195871034
1_cell_neg_130	0.3331732693077231	0.7501200480192076
1_cell_neg_131	0.2268860031580684	0.7731139968419316
1_cell_neg_132	0.30518786768786765	0.6948121323121323
1_cell_neg_133	0.125	0.875
1_cell_neg_134	0.3375	0.865
1_cell_neg_135	0.001	0.001
1_cell_neg_136	0.2917748917748918	0.7082251082251082
1_cell_neg_137	0.32857142857142857	0.5928571428571429
1_cell_neg_138	0.32539682539682535	0.6746031746031746
1_cell_neg_139	0.5555555555555556	0.8148148148148149
1_cell_neg_140	0.5820628646715603	0.6965618922140662
1_cell_neg_141	0.3333333333333333	0.6666666666666666
1_cell_neg_142	0.41409691629955947	0.7929515418502202
1_cell_neg_143	0.28472520856626815	0.7152747914337318
1_cell_neg_144	0.34488641942250187	0.6551135805774981
1_cell_neg_145	0.36732017032100533	0.7245098722592459
1_cell_neg_146	0.26666666666666666	0.7333333333333333
1_cell_neg_147	0.001	0.001
1_cell_neg_148	0.32751364715045483	0.7270719607079542
1_cell_neg_149	0.5619151125480241	0.4380848874519761
1_cell_neg_150	0.2768115942028985	0.7231884057971015
1_cell_neg_151	0.25	1.0
1_cell_neg_152	0.6420271443698382	0.48142493341472187
1_cell_neg_153	0.09651162790697675	0.9034883720930232
1_cell_neg_154	0.5347899159663866	0.3940126050420168
1_cell_neg_155	0.3333333333333333	0.6666666666666666
1_cell_neg_156	0.44620163945517166	0.5292731556129319
1_cell_neg_157	0.001	0.001
1_cell_neg_158	0.33766233766233766	0.6623376623376623
1_cell_neg_159	0.001	1.0
1_cell_neg_160	0.4301948051948052	0.5698051948051948
1_cell_neg_161	0.4201513830749294	0.6498738474375588
1_cell_neg_162	0.2563311688311688	0.7436688311688311
1_cell_neg_163	0.47368421052631576	0.763157894736842
1_cell_neg_164	0.3245670995670996	0.7403463203463203
1_cell_neg_165	0.3220689033189033	0.7423448773448774
1_cell_neg_166	0.41409691629955947	0.7929515418502202
1_cell_neg_167	0.9	0.1
1_cell_neg_168	0.24181996566102526	0.8387866895593165
1_cell_neg_169	0.407904848593209	0.5526189392584887
1_cell_neg_170	0.4172505615804585	0.5827494384195414
1_cell_neg_171	0.49761904761904757	0.7531746031746032
1_cell_neg_172	0.6113293650793652	0.6572255291005291
1_cell_neg_173	0.6117663329236567	0.42394795279062913
1_cell_neg_174	0.5559842519685039	0.3420209973753281
1_cell_neg_175	0.7142857142857143	0.2857142857142857
1_cell_neg_176	0.33766233766233766	0.6623376623376623
1_cell_neg_177	0.266082831600073	0.8226114455999514
1_cell_neg_178	0.5316257901791659	0.46837420982083405
1_cell_neg_179	0.3521645021645021	0.6478354978354979
1_cell_neg_180	0.2933654580713404	0.7555287849405495
1_cell_neg_181	0.21052631578947367	0.7894736842105263
1_cell_neg_182	0.48628060263653483	0.5137193973634652
1_cell_neg_183	0.2979402090122289	0.7446226779895182
1_cell_neg_184	0.24730474562970375	0.7526952543702962
1_cell_neg_185	0.380718954248366	0.7461873638344226
1_cell_neg_186	0.40208333333333335	0.5979166666666667
1_cell_neg_187	0.2824675324675325	0.7175324675324675
1_cell_neg_188	0.238205000771195	0.761794999228805
1_cell_neg_189	0.175	0.825
1_cell_neg_190	0.4572303921568628	0.5427696078431372
1_cell_neg_191	0.32717405143875733	0.6728259485612427
1_cell_neg_192	0.5785714285714285	0.4214285714285714
1_cell_neg_193	0.8571428571428571	0.14285714285714285
1_cell_neg_194	0.5208289794496691	0.5989637756879136
1_cell_neg_195	0.3896645021645022	0.6103354978354978
1_cell_neg_196	0.3366946778711485	0.6633053221288515
1_cell_neg_197	0.2482269503546099	0.83451536643026
1_cell_neg_198	0.29922737306843267	0.8803090507726269
1_cell_neg_199	0.23564300819455455	0.8232677438540841
1_cell_neg_200	0.001	0.001
1_cell_neg_201	0.43605442176870746	0.5639455782312925
1_cell_neg_202	0.388621312462372	0.6113786875376279
1_cell_neg_203	0.29081954294720247	0.8545902285263988
1_cell_neg_204	0.4881791174594381	0.5743208825405618
1_cell_neg_205	0.3	0.7
1_cell_neg_206	0.6458333333333333	0.35416666666666663
1_cell_neg_207	0.3321646539410466	0.8007012076353721
1_cell_neg_208	0.7567567567567568	0.4864864864864865
1_cell_neg_209	0.38886663996796156	0.6111333600320384
1_cell_neg_210	0.5714285714285714	0.42857142857142855
1_cell_neg_211	0.44637445887445887	0.5536255411255411
1_cell_neg_212	0.31765817676566444	0.7617563674257517
1_cell_neg_213	0.3333333333333333	0.6666666666666666
1_cell_neg_214	0.34017308766052484	0.6598269123394751
1_cell_neg_215	0.5107142857142857	0.4892857142857143
1_cell_neg_216	0.001	1.0
1_cell_neg_217	0.2824675324675325	0.7175324675324675
1_cell_neg_218	0.3058608058608059	0.6941391941391941
1_cell_neg_219	0.3666666666666667	0.575
1_cell_neg_220	0.215	0.7849999999999999
1_cell_neg_221	0.4375	0.5625
1_cell_neg_222	0.2647058823529412	0.7352941176470589
1_cell_neg_223	0.21739130434782608	0.782608695652174
1_cell_neg_224	0.5714285714285714	0.42857142857142855
1_cell_neg_225	0.5333333333333333	0.4666666666666667
1_cell_neg_226	0.5	0.75
1_cell_neg_227	0.4640151515151515	0.5359848484848484
1_cell_neg_228	0.75	0.25
1_cell_neg_229	0.4358540471804292	0.5654627150752274
1_cell_neg_230	0.5834257206208426	0.3054323725055432
1_cell_neg_231	0.33766233766233766	0.6623376623376623
1_cell_neg_232	0.4458584627087978	0.6284512810760018
1_cell_neg_233	0.3333333333333333	0.6666666666666666
1_cell_neg_234	0.5011288380493678	0.5990969295605056
1_cell_neg_235	0.5560563619387148	0.6439436380612851
1_cell_neg_236	0.5721385478874776	0.3818416595571685
1_cell_neg_237	0.4405964405964406	0.5594035594035595
1_cell_neg_238	0.345787548275222	0.6542124517247779
1_cell_neg_239	0.001	1.0
1_cell_neg_240	0.001	0.001
1_cell_neg_241	0.31082887700534756	0.6891711229946524
1_cell_neg_242	0.3499056010069226	0.6500943989930774
1_cell_neg_243	0.6691964285714286	0.3308035714285714
1_cell_neg_244	0.001	1.0
1_cell_neg_245	0.46099273607748187	0.5390072639225181
1_cell_neg_246	0.245060706401766	0.7565857247976453
1_cell_neg_247	1.0	0.001
1_cell_neg_248	0.36876911915725963	0.6312308808427403
1_cell_neg_249	0.5048394867078352	0.4951605132921649
1_cell_neg_250	0.3076923076923077	0.6923076923076923
1_cell_neg_251	0.391520244461421	0.608479755538579
1_cell_neg_252	0.43529411764705883	0.5647058823529412
1_cell_neg_253	0.6161833855799372	0.3838166144200627
1_cell_neg_254	0.43079800433863247	0.6410016630511395
1_cell_neg_255	0.3379942140790742	0.6620057859209257
13_cell_pos_1	0.36862304362304366	0.6313769563769565
13_cell_pos_2	0.40159538737124945	0.6787236901030005
13_cell_pos_3	0.3126177024482109	0.8436911487758946
13_cell_pos_4	0.001	1.0
13_cell_pos_5	0.39866729655886285	0.6013327034411372
13_cell_pos_6	0.2	0.8
13_cell_pos_7	0.3873426830901058	0.6126573169098942
13_cell_pos_8	0.2598515010952197	0.7401484989047803
13_cell_pos_9	0.46153846153846156	0.5384615384615384
13_cell_pos_10	0.4375	0.5625
13_cell_pos_11	0.3677113425420176	0.6322886574579824
13_cell_pos_12	0.3346440397350993	0.7769039735099338
13_cell_pos_13	0.2977778740362125	0.76177770077103
13_cell_pos_14	0.21428571428571427	0.7857142857142857
13_cell_pos_15	0.001	0.001
13_cell_pos_16	0.39694564694564693	0.7022907647907648
13_cell_pos_17	0.28695652173913044	0.7130434782608696
13_cell_pos_18	0.2914572864321608	0.7085427135678392
13_cell_pos_19	0.2932650815729144	0.7067349184270856
13_cell_pos_20	0.23437499999999997	0.765625
13_cell_pos_21	0.3419791230275101	0.7720139179816599
13_cell_pos_22	0.39759626338573706	0.646581099212678
13_cell_pos_23	0.40598290598290593	0.6955128205128205
13_cell_pos_24	0.29699255485893417	0.7030074451410658
13_cell_pos_25	0.125	0.875
13_cell_pos_26	0.40625	0.59375
13_cell_pos_27	0.001	0.001
13_cell_pos_28	0.3413793103448276	0.8293103448275863
13_cell_pos_29	0.7142857142857143	0.2857142857142857
13_cell_pos_30	0.74	0.76
13_cell_pos_31	0.3	0.9
13_cell_pos_32	0.37802277744330726	0.6219772225566927
13_cell_pos_33	0.18471320346320347	0.8152867965367965
13_cell_pos_34	0.1996779388083736	0.8502415458937198
13_cell_pos_35	0.2747501786859176	0.7252498213140824
13_cell_pos_36	0.38235676088617265	0.6176432391138273
13_cell_pos_37	0.20108883511925335	0.7989111648807465
13_cell_pos_38	0.4005170755170755	0.5994829244829245
13_cell_pos_39	0.292007932396759	0.7566600563360342
13_cell_pos_40	0.225	0.83125
13_cell_pos_41	0.370100953632011	0.6915825386399908
13_cell_pos_42	0.4166666666666667	0.5
13_cell_pos_43	0.21589403973509935	0.7841059602649008
13_cell_pos_44	0.001	1.0
13_cell_pos_45	0.41981132075471694	0.5801886792452831
13_cell_pos_46	0.625	1.0
13_cell_pos_47	0.3482529001246664	0.6517470998753336
13_cell_pos_48	0.40589569160997735	0.5941043083900227
13_cell_pos_49	0.2765588677897424	0.7787529057682061
13_cell_pos_50	0.6614034585177132	0.32646205530971567
13_cell_pos_51	0.3267259056732741	0.6732740943267259
13_cell_pos_52	0.5197618647253816	0.5762857623295421
13_cell_pos_53	0.3058044733044733	0.6755940355940356
13_cell_pos_54	0.26619433198380565	0.7338056680161943
13_cell_pos_55	0.29086455331412103	0.7091354466858789
13_cell_pos_56	0.2518518518518518	0.874074074074074
13_cell_pos_57	0.20364099980066003	0.7963590001993399
13_cell_pos_58	0.001	1.0
13_cell_pos_59	0.23964812964812965	0.8202639027639028
13_cell_pos_60	0.3374524714828897	0.6625475285171103
13_cell_pos_61	0.17490494296577946	0.8250950570342205
13_cell_pos_62	0.6211067762971615	0.3788932237028385
13_cell_pos_63	0.001	1.0
13_cell_pos_64	0.2279959017904584	0.8100034151746182
13_cell_pos_65	0.3868733729875947	0.6131266270124053
13_cell_pos_66	0.2337820512820513	0.812974358974359
13_cell_pos_67	0.4492424242424243	0.5507575757575758
13_cell_pos_68	0.48	0.52
13_cell_pos_69	0.4166666666666667	0.5833333333333334
13_cell_pos_70	0.2842157842157842	0.8105228105228105
13_cell_pos_71	0.3274694959224676	0.6725305040775323
13_cell_pos_72	0.5823965769330008	0.4460057051116653
13_cell_pos_73	0.2053752535496957	0.7946247464503042
13_cell_pos_74	0.5625849778000706	0.38531752589991775
13_cell_pos_75	0.32958022684500565	0.6704197731549943
13_cell_pos_76	0.2486607367204382	0.7513392632795618
13_cell_pos_77	0.23333333333333334	0.8444444444444444
13_cell_pos_78	0.41199294532627867	0.5880070546737213
13_cell_pos_79	0.17224334600760455	0.8851711026615968
13_cell_pos_80	0.3373648115916157	0.7469763913062882
13_cell_pos_81	0.001	0.001
13_cell_pos_82	0.2882742953876974	0.7529077468105451
13_cell_pos_83	0.3666666666666667	0.6333333333333333
13_cell_pos_84	0.3333333333333333	0.8333333333333333
13_cell_pos_85	0.22591680350301038	0.7740831964969896
13_cell_pos_86	0.8	0.2
13_cell_pos_87	0.41409691629955947	0.5859030837004405
13_cell_pos_88	0.5517241379310345	0.4482758620689655
