1_cell_neg_1	neg
1_cell_neg_2	neg
1_cell_neg_3	neg
1_cell_neg_4	neg
1_cell_neg_25	neg
1_cell_neg_29	neg
1_cell_neg_30	neg
1_cell_neg_31	neg
1_cell_neg_32	neg
1_cell_neg_33	neg
1_cell_neg_34	neg
1_cell_neg_35	neg
1_cell_neg_38	neg
1_cell_neg_39	neg
1_cell_neg_40	neg
1_cell_neg_41	neg
1_cell_neg_42	neg
1_cell_neg_44	neg
1_cell_neg_45	neg
1_cell_neg_46	neg
1_cell_neg_47	neg
1_cell_neg_48	neg
1_cell_neg_49	neg
1_cell_neg_50	neg
1_cell_neg_51	neg
1_cell_neg_52	neg
1_cell_neg_53	neg
1_cell_neg_54	neg
1_cell_neg_55	neg
1_cell_neg_56	neg
1_cell_neg_57	neg
1_cell_neg_58	neg
1_cell_neg_60	neg
1_cell_neg_61	neg
1_cell_neg_62	neg
1_cell_neg_63	neg
1_cell_neg_64	neg
1_cell_neg_65	neg
1_cell_neg_66	neg
1_cell_neg_67	neg
1_cell_neg_68	neg
1_cell_neg_69	neg
1_cell_neg_70	neg
1_cell_neg_71	neg
1_cell_neg_72	neg
1_cell_neg_73	neg
1_cell_neg_74	neg
1_cell_neg_75	neg
1_cell_neg_76	neg
1_cell_neg_77	neg
1_cell_neg_78	neg
1_cell_neg_79	neg
1_cell_neg_80	neg
1_cell_neg_81	neg
1_cell_neg_82	neg
1_cell_neg_83	neg
1_cell_neg_84	neg
1_cell_neg_85	neg
1_cell_neg_86	neg
1_cell_neg_87	neg
1_cell_neg_88	neg
1_cell_neg_89	neg
1_cell_neg_90	neg
1_cell_neg_91	neg
1_cell_neg_92	neg
1_cell_neg_93	neg
1_cell_neg_94	neg
1_cell_neg_95	neg
1_cell_neg_96	neg
1_cell_neg_97	neg
1_cell_neg_98	neg
1_cell_neg_99	neg
1_cell_neg_100	neg
1_cell_neg_101	neg
1_cell_neg_102	neg
1_cell_neg_103	neg
1_cell_neg_104	neg
1_cell_neg_105	neg
1_cell_neg_106	neg
1_cell_neg_107	neg
