9_cell_neg_1	neg
9_cell_neg_2	neg
9_cell_neg_3	neg
9_cell_neg_4	neg
9_cell_neg_5	neg
9_cell_neg_6	neg
9_cell_neg_7	neg
9_cell_neg_8	neg
9_cell_neg_9	neg
9_cell_neg_10	neg
9_cell_neg_11	neg
9_cell_neg_12	neg
9_cell_neg_13	neg
9_cell_neg_14	neg
9_cell_neg_15	neg
9_cell_neg_16	neg
9_cell_neg_17	neg
9_cell_neg_19	neg
9_cell_neg_21	neg
9_cell_neg_22	neg
9_cell_neg_23	neg
9_cell_neg_24	neg
9_cell_neg_25	neg
9_cell_neg_26	neg
9_cell_neg_27	neg
9_cell_neg_28	neg
9_cell_neg_29	neg
9_cell_neg_30	neg
9_cell_neg_31	neg
9_cell_neg_32	neg
9_cell_neg_33	neg
9_cell_neg_35	neg
9_cell_neg_36	neg
9_cell_neg_37	neg
9_cell_neg_38	neg
9_cell_neg_39	neg
9_cell_neg_40	neg
9_cell_neg_41	neg
9_cell_neg_42	neg
9_cell_neg_43	neg
9_cell_neg_50	neg
9_cell_neg_53	neg
9_cell_neg_54	neg
9_cell_neg_55	neg
9_cell_neg_56	neg
9_cell_neg_57	neg
9_cell_neg_58	neg
9_cell_neg_59	neg
9_cell_neg_65	neg
9_cell_neg_66	neg
9_cell_neg_67	neg
9_cell_neg_68	neg
9_cell_neg_69	neg
9_cell_neg_71	neg
15_cell_pos_26	neg
15_cell_pos_27	neg
15_cell_pos_34	neg
15_cell_pos_47	neg
15_cell_pos_48	neg
15_cell_pos_49	neg
15_cell_pos_50	neg
15_cell_pos_51	neg
15_cell_pos_53	neg
15_cell_pos_54	neg
15_cell_pos_55	neg
15_cell_pos_56	neg
15_cell_pos_57	neg
15_cell_pos_58	neg
15_cell_pos_59	neg
15_cell_pos_60	neg
15_cell_pos_61	neg
15_cell_pos_62	neg
15_cell_pos_63	neg
15_cell_pos_64	neg
15_cell_pos_65	neg
15_cell_pos_71	neg
15_cell_pos_73	neg
15_cell_pos_74	neg
15_cell_pos_75	neg
15_cell_pos_77	neg
15_cell_pos_80	neg
15_cell_pos_81	neg
15_cell_pos_82	neg
15_cell_pos_84	neg
15_cell_pos_85	neg
8_kitchen_pos_23	neg
8_kitchen_pos_46	neg
8_kitchen_pos_47	neg
8_kitchen_pos_48	neg
8_kitchen_pos_49	neg
8_kitchen_pos_50	neg
8_kitchen_pos_51	neg
8_kitchen_pos_64	neg
11_kitchen_neg_1	neg
11_kitchen_neg_3	neg
11_kitchen_neg_5	neg
11_kitchen_neg_6	neg
11_kitchen_neg_7	neg
11_kitchen_neg_8	neg
11_kitchen_neg_9	neg
11_kitchen_neg_10	neg
11_kitchen_neg_11	neg
11_kitchen_neg_13	neg
11_kitchen_neg_14	neg
11_kitchen_neg_15	neg
11_kitchen_neg_16	neg
11_kitchen_neg_17	neg
11_kitchen_neg_18	neg
11_kitchen_neg_19	neg
11_kitchen_neg_20	neg
11_kitchen_neg_21	neg
11_kitchen_neg_22	neg
11_kitchen_neg_23	neg
11_kitchen_neg_24	neg
